x	y	t	id	label	task_id
356	221	0	7	M	0
390	432	200	7	M	0
372	527	400	6	A	0
429	528	600	6	A	0
885	365	800	7	M	0
902	283	1000	7	M	0
405	366	1200	7	M	0
357	380	1400	7	M	0
346	206	1600	7	M	0
372	379	1800	7	M	0
189	174	2000	7	M	0
338	374	2200	7	M	0
329	212	2400	7	M	0
332	381	2600	7	M	0
160	86	2800	4	T	0
330	196	3000	7	M	1
363	210	3200	7	M	0
329	213	3400	7	M	0
363	220	3600	7	M	0
540	210	3800	7	M	0
376	391	4000	7	M	0
345	388	4200	7	M	0
812	335	4400	7	M	0
868	312	4600	7	M	0
854	518	4800	6	A	1
184	87	5000	4	T	0
77	81	5200	4	T	0
135	77	5400	4	T	0
114	498	5600	6	A	2
73	544	5800	0	Z	0
125	555	6000	0	Z	0
388	380	6400	7	M	0
362	391	6600	7	M	0
390	524	6800	6	A	0
394	526	7000	6	A	0
64	522	7200	6	A	0
355	440	7400	7	M	0
738	518	7600	6	A	1
842	537	7800	6	A	0
852	303	8000	7	M	0
386	376	8200	7	M	0
81	325	8400	7	M	0
373	373	8600	7	M	0
836	331	8800	7	M	0
416	393	9000	7	M	0
380	399	9200	7	M	0
417	395	9400	7	M	0
470	407	9600	7	M	0
335	392	9800	7	M	0
431	392	10000	7	M	0
434	402	10200	7	M	0
338	217	10400	7	M	0
384	207	10600	7	M	0
333	203	10800	7	M	0
333	216	11000	7	M	0
376	323	11200	7	M	0
362	480	11400	6	A	0
884	257	11600	7	M	0
886	243	11800	7	M	0
876	258	12000	7	M	0
524	249	12200	7	M	0
247	190	12400	7	M	0
461	394	12600	7	M	0
511	538	12800	0	Z	0
710	524	13000	6	A	0
898	331	13200	7	M	0
863	278	13400	7	M	0
852	291	13600	7	M	0
876	269	13800	7	M	0
358	330	14000	7	M	0
367	392	14200	7	M	0
401	390	14400	7	M	0
449	392	14600	7	M	0
334	189	14800	7	M	1
373	192	15000	7	M	1
374	329	15200	7	M	0
351	387	15400	7	M	0
403	386	15600	7	M	0
466	386	15800	7	M	0
417	538	16000	0	Z	0
839	249	16200	7	M	0
221	211	16400	7	M	0
125	161	16600	7	M	2
172	176	16800	7	M	0
836	214	17000	7	M	1
439	504	17200	6	A	0
90	60	17400	4	T	0
61	83	17600	4	T	0
139	77	17800	4	T	0
84	75	18000	4	T	0
123	80	18200	4	T	0
133	151	18400	7	M	0
168	166	18600	7	M	0
419	211	18800	7	M	0
553	213	19000	7	M	0
823	219	19200	7	M	0
914	178	19400	7	M	0
282	222	19600	7	M	0
116	552	19800	0	Z	0
169	548	20000	0	Z	0
156	541	20200	0	Z	0
145	106	20400	7	M	0
129	73	20600	4	T	0
356	185	20800	7	M	1
135	70	21000	4	T	0
147	79	21200	4	T	0
223	86	21400	4	T	0
347	74	21600	4	T	0
275	83	21800	4	T	0
161	74	22000	4	T	0
137	79	22200	4	T	0
123	82	22400	4	T	0
65	80	22600	4	T	0
67	42	22800	4	T	1
111	82	23000	4	T	0
150	75	23200	4	T	0
208	74	23400	4	T	0
294	76	23600	4	T	0
384	84	23800	4	T	0
460	68	24000	4	T	0
492	98	24200	0	Z	0
873	141	24400	7	M	0
918	176	24600	7	M	0
202	149	24800	7	M	2
197	142	25000	7	M	0
339	191	25200	7	M	1
902	159	25400	7	M	0
891	266	25600	7	M	0
375	296	25800	7	M	0
346	215	26000	7	M	0
444	233	26200	7	M	0
138	70	26400	4	T	0
901	282	26600	7	M	0
896	530	26800	6	A	0
927	484	27000	6	A	0
726	543	27200	0	Z	0
906	265	27400	7	M	0
888	258	27600	7	M	0
152	537	28000	0	Z	0
159	537	28200	0	Z	0
92	546	28400	0	Z	0
58	546	28600	0	Z	0
389	282	28800	7	M	0
352	201	29000	7	M	0
117	32	29200	4	T	1
217	35	29400	4	T	1
64	66	29600	4	T	0
65	536	30000	0	Z	0
194	534	30200	0	Z	0
387	331	30400	7	M	0
391	337	30600	7	M	0
354	387	30800	7	M	0
416	378	31000	7	M	0
366	389	31200	7	M	0
467	390	31400	7	M	0
857	312	31600	7	M	0
851	309	31800	7	M	0
395	373	32000	7	M	0
405	384	32200	7	M	0
464	395	32400	7	M	0
376	367	32600	7	M	0
360	217	32800	7	M	0
349	209	33000	7	M	0
372	190	33200	7	M	1
337	200	33400	7	M	0
380	211	33600	7	M	0
378	231	33800	7	M	0
339	227	34000	7	M	0
904	236	34200	7	M	0
926	219	34400	7	M	0
321	225	34600	7	M	0
387	220	34800	7	M	0
383	216	35000	7	M	0
580	206	35200	7	M	0
59	80	35400	4	T	0
89	65	35600	4	T	0
130	536	35800	0	Z	0
209	551	36000	0	Z	0
343	550	36200	0	Z	0
695	537	36800	6	A	0
734	510	37000	6	A	0
361	526	37200	6	A	0
389	555	37400	0	Z	0
62	547	37600	0	Z	0
69	82	37800	4	T	0
72	162	38000	7	M	0
108	154	38200	7	M	2
188	164	38400	7	M	0
359	210	38600	7	M	0
917	359	38800	7	M	0
910	318	39000	7	M	0
928	315	39200	7	M	0
914	329	39400	7	M	0
923	309	39600	7	M	0
897	315	39800	7	M	0
883	335	40000	7	M	0
501	537	40200	0	Z	0
314	210	40400	7	M	0
540	208	40600	7	M	0
194	162	40800	7	M	2
376	367	41000	7	M	0
384	383	41200	7	M	0
198	172	41400	7	M	0
201	513	41600	6	A	2
61	529	41800	6	A	0
201	509	42000	6	A	2
187	158	42200	7	M	2
190	170	42400	7	M	0
344	215	42600	7	M	0
294	391	42800	7	M	0
347	377	43000	7	M	0
171	177	43200	7	M	0
386	380	43400	7	M	0
352	385	43600	7	M	0
397	380	43800	7	M	0
408	408	44000	7	M	0
461	399	44200	7	M	0
396	423	44400	7	M	0
375	401	44600	7	M	0
368	396	44800	7	M	0
480	405	45000	7	M	0
486	414	45200	7	M	0
176	346	45400	7	M	0
183	352	45600	7	M	0
162	159	45800	7	M	2
164	160	46000	7	M	2
349	389	46200	7	M	0
231	266	46400	7	M	0
169	203	46600	7	M	0
187	350	46800	7	M	0
356	368	47000	7	M	0
365	215	47200	7	M	0
165	163	47400	7	M	2
187	162	47600	7	M	2
180	174	47800	7	M	0
342	212	48000	7	M	0
399	214	48200	7	M	0
868	202	48400	7	M	0
916	191	48600	7	M	0
841	259	48800	7	M	0
862	309	49000	7	M	0
238	190	49200	7	M	0
200	185	49400	7	M	0
356	196	49600	7	M	1
374	388	49800	7	M	0
458	389	50000	7	M	0
272	177	50200	7	M	0
366	208	50400	7	M	0
343	202	50600	7	M	0
798	280	50800	7	M	0
884	310	51000	7	M	0
874	270	51200	7	M	0
877	286	51400	7	M	0
870	323	51600	7	M	0
896	278	51800	7	M	0
892	276	52000	7	M	0
871	317	52400	7	M	0
860	313	52600	7	M	0
860	536	52800	6	A	0
865	315	53000	7	M	0
873	264	53200	7	M	0
870	277	53400	7	M	0
817	262	53600	7	M	0
286	192	53800	7	M	0
350	207	54000	7	M	0
195	171	54200	7	M	0
201	400	54400	7	M	0
199	527	54600	6	A	0
166	170	54800	7	M	0
108	155	55000	7	M	2
179	153	55200	7	M	2
191	525	55400	6	A	0
88	499	55600	6	A	2
188	501	55800	6	A	2
193	180	56000	7	M	0
70	551	56200	0	Z	0
64	526	56400	6	A	0
136	553	56600	0	Z	0
190	215	56800	7	M	0
188	354	57000	7	M	0
426	362	57200	7	M	0
354	387	57400	7	M	0
440	403	57600	7	M	0
365	388	57800	7	M	0
844	512	58000	6	A	1
852	260	58200	7	M	0
847	269	58400	7	M	0
848	314	58600	7	M	0
300	228	58800	7	M	0
138	115	59000	7	M	0
377	217	59200	7	M	0
329	210	59400	7	M	0
883	373	59600	7	M	0
908	300	59800	7	M	0
830	519	60000	6	A	0
248	136	60200	7	M	0
180	166	60400	7	M	0
382	221	60600	7	M	0
343	217	60800	7	M	0
142	157	61000	7	M	0
