x	y	t	id	label	task_id
595	110	0	6	A	0
629	95	200	5	L	0
458	66	400	5	L	1
506	34	600	5	L	0
624	31	800	5	L	0
597	0	1000	0	Z	0
610	25	1400	0	Z	0
412	51	1800	5	L	0
354	95	2000	0	Z	0
494	97	2400	0	Z	0
419	178	2600	7	M	0
631	209	2800	7	M	2
631	182	3000	7	M	0
62	486	3200	6	A	0
48	451	3400	6	A	0
94	584	3600	6	A	0
13	526	3800	6	A	0
22	442	4000	6	A	0
25	335	4200	6	A	0
34	418	4400	6	A	0
47	455	4600	6	A	0
23	623	4800	6	A	0
8	771	5200	0	Z	0
313	770	5400	7	M	0
336	722	5600	7	M	0
305	725	5800	7	M	0
221	47	6000	4	T	1
49	83	6200	4	T	0
190	25	6400	4	T	1
522	87	6600	5	L	0
438	92	6800	5	L	0
339	118	7000	6	A	0
368	138	7200	6	A	0
74	46	7400	4	T	1
128	80	7600	4	T	0
229	63	7800	4	T	1
490	90	8000	5	L	0
80	727	8200	6	A	0
30	742	8400	6	A	0
296	729	8600	7	M	0
289	117	8800	6	A	0
159	45	9000	4	T	1
312	99	9200	0	Z	0
311	728	9400	7	M	0
265	736	9600	7	M	0
12	741	9800	6	A	0
612	105	10000	0	Z	0
336	688	10200	7	M	0
339	642	10400	7	M	0
292	753	10600	7	M	0
284	734	10800	7	M	0
