x	y	t	id	label	task_id
375	124	0	5	L	0
212	367	200	7	M	0
361	325	400	7	M	0
988	442	600	6	A	0
925	356	800	6	A	0
933	462	1000	6	A	1
555	530	1200	7	M	0
171	197	1400	5	L	0
149	149	1600	5	L	0
184	123	1800	5	L	2
240	118	2000	5	L	2
687	475	2200	7	M	0
839	350	2400	7	M	0
940	483	2800	6	A	0
578	472	3000	7	M	0
289	390	3200	7	M	0
683	398	3400	7	M	0
790	410	3600	7	M	0
927	404	3800	6	A	0
917	304	4000	6	A	0
382	154	4200	5	L	0
856	423	4400	7	M	0
888	486	4600	7	M	0
412	128	4800	5	L	0
157	177	5000	5	L	1
241	165	5200	5	L	1
190	185	5400	5	L	0
166	166	5600	5	L	1
175	195	5800	5	L	0
281	185	6000	5	L	0
837	442	6200	7	M	0
889	413	6400	7	M	0
936	488	6600	6	A	0
362	406	6800	7	M	0
575	377	7000	7	M	0
420	486	7200	7	M	0
748	470	7400	7	M	0
572	537	7600	7	M	0
332	341	7800	7	M	0
244	195	8000	5	L	0
154	201	8200	5	L	0
146	124	8400	5	L	2
222	134	8600	5	L	0
169	156	8800	5	L	0
