x	y	t	id	label	task_id
320	41	0	4	T	0
381	255	200	7	M	0
902	307	400	7	M	0
895	330	600	7	M	0
892	337	800	7	M	0
896	391	1000	7	M	0
845	364	1200	7	M	0
535	391	1400	7	M	0
452	381	1600	7	M	0
868	382	1800	7	M	0
888	384	2000	7	M	0
900	462	2200	7	M	0
786	455	2400	7	M	0
733	470	2600	7	M	0
579	471	2800	7	M	0
460	464	3000	7	M	0
308	414	3200	7	M	0
169	177	3400	5	L	1
151	138	3600	5	L	0
214	141	3800	5	L	0
467	643	4000	6	A	0
450	443	4200	7	M	0
843	497	4400	7	M	0
522	550	4600	7	M	0
489	427	4800	7	M	0
175	115	5000	5	L	2
140	144	5200	5	L	0
203	148	5400	5	L	0
149	199	5600	5	L	0
609	501	5800	7	M	0
784	495	6000	7	M	0
405	431	6200	7	M	0
295	213	6400	7	M	0
199	194	6600	5	L	0
146	191	6800	5	L	0
187	221	7000	7	M	0
238	194	7200	5	L	0
168	192	7400	5	L	0
223	192	7600	5	L	0
169	211	7800	7	M	0
209	217	8000	7	M	0
256	202	8200	5	L	0
173	200	8400	5	L	0
156	150	8600	5	L	0
223	146	8800	5	L	0
280	161	9000	5	L	0
760	540	9200	7	M	0
897	606	9400	7	M	0
891	500	9600	7	M	0
828	457	9800	7	M	0
807	453	10000	7	M	0
885	494	10200	7	M	0
676	478	10400	7	M	0
624	485	10600	7	M	0
887	466	10800	7	M	0
901	597	11000	7	M	0
544	583	11200	7	M	0
439	122	11400	5	L	0
496	119	11600	5	L	0
217	56	11800	4	T	0
105	64	12000	4	T	0
478	109	12200	5	L	0
892	283	12400	7	M	0
