RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
56	1	455	62
239	2	239	91
373	3	116	100
489	4	123	23
590	5	103	15
690	6	212	28
873	7	378	26
1073	8	333	29
1240	9	461	35
1740	10	113	114
1890	11	143	54
2173	12	741	148
2523	13	739	191
3275	15	566	272
3559	16	398	360
3792	17	459	421
3959	18	206	181
4142	19	136	185
4475	20	878	146
4626	21	847	109
4876	22	635	119
5226	23	374	112
5726	24	363	122
6026	25	421	255
6376	26	95	337
6593	27	167	277
7093	28	200	402
7243	29	441	368
7543	30	793	490
7826	31	922	426
8043	32	873	139
8226	33	846	113
8426	34	573	106
8576	35	616	119
8759	36	200	50
9226	37	494	331
9410	38	426	386
9726	39	671	371
9959	40	401	546
10159	41	131	133
10376	42	99	76
10593	43	149	48
11009	44	106	114
11526	45	219	310
11659	46	182	267
12009	47	385	122
12343	48	476	276
12526	49	446	269
12676	50	97	190
12993	51	655	198
13359	52	406	165
13742	53	867	189
13892	54	841	104
14126	55	198	461
14326	56	129	542
14693	57	645	446
14777	58	643	397
14977	59	487	178
15243	60	852	324
15510	61	553	168
Duration	15630
