RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
453	1	273	111
591	2	77	48
724	3	134	55
807	4	112	57
1190	5	124	149
1624	6	927	148
2040	7	134	33
2374	8	158	35
2894	9	138	115
3514	10	161	126
3664	11	199	33
4031	12	275	44
4197	13	115	42
4414	14	160	49
4647	15	215	44
4814	16	276	38
5497	17	352	64
5815	18	911	98
6065	19	79	114
6332	20	147	142
6732	21	893	189
7016	22	914	155
7415	23	911	120
7968	24	79	101
8403	25	123	138
8837	26	145	175
9021	27	198	153
9287	28	240	155
9437	29	124	185
9970	30	127	190
10437	31	116	218
10554	32	187	207
10787	33	114	186
11171	34	114	266
11437	35	136	243
11570	36	123	163
11970	37	231	166
12237	38	464	422
12688	39	922	336
13371	40	906	513
13771	41	311	508
13954	42	102	539
14154	43	72	523
14370	44	133	488
14570	45	132	494
14754	46	196	69
15004	47	279	61
15320	48	329	70
15637	49	906	502
15738	50	886	482
16442	51	903	477
16613	52	907	297
16947	53	928	323
17047	54	929	290
17230	55	899	452
17413	56	888	279
17646	57	918	290
17913	58	865	285
18163	59	773	370
18463	60	153	238
18630	61	100	229
18813	62	121	209
18963	63	129	179
19179	64	189	190
19797	65	918	305
20246	66	932	217
20463	67	157	177
20680	68	99	71
20996	69	244	62
21196	70	164	153
21913	71	906	492
22113	72	726	509
22296	73	151	511
22663	74	108	152
22945	75	107	65
23145	76	183	70
23662	77	228	71
24029	78	323	69
24429	79	911	127
24796	80	210	44
25263	81	293	54
25480	82		
25863	83	904	527
26413	84	772	545
27031	85	417	523
27300	86	895	528
27666	87	214	90
27850	88	271	61
28016	89	318	61
28500	90	212	525
28733	91	114	515
29883	92	310	58
30016	93	296	34
30116	94	313	49
30266	95	292	155
30550	96	263	52
30966	97	856	216
31100	98	926	208
31383	99	933	334
31999	100	921	319
32149	101	911	295
32349	102	907	307
32549	103	773	257
32766	104	898	278
32949	105	897	289
33183	106	376	247
33300	107	149	220
33832	108	913	315
34568	109	925	233
34982	110	918	280
35306	111	933	316
35556	112	916	400
35956	113	935	156
36222	114	916	129
36372	115	164	105
36539	116	210	76
36722	117	279	74
37022	118	320	64
37272	119	322	72
37688	120	913	482
38039	121	926	421
38372	122	167	81
38622	123	154	179
38872	124	101	192
39222	125	725	229
39355	126	140	149
Duration	39487
