RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
8	1	359	480
391	2	317	197
525	3	196	258
641	4	115	159
1058	5	81	124
1258	6	106	109
1408	7	186	103
1641	8	230	99
1775	9	279	96
2008	10	67	118
2241	11	205	284
2475	12	171	254
2741	13	157	368
2958	14	181	332
3708	15	247	531
3958	16	347	499
4075	17	313	483
4325	18	651	384
4491	19	767	367
4775	20	855	524
5091	21	551	338
5425	22	736	234
5608	23	444	229
5875	24	321	257
6091	25	344	263
6291	26	356	294
6475	27	181	287
6708	28	190	307
6991	29	154	311
7191	30	150	409
7358	31	150	414
7541	32	215	501
7725	33	180	318
7958	34	217	312
8175	35	327	592
8658	36	313	490
9025	37	201	455
9208	38	164	465
9408	39	108	411
9758	40	642	597
9924	41	691	574
10091	42	855	531
10325	43	866	415
10624	44	756	351
10825	45	570	247
11008	46	485	233
11191	47	439	230
11358	48	182	234
11608	49	222	320
11774	50	194	342
Duration	12054
