RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
144	1	251	212
497	2	68	47
680	3	91	39
930	4	115	498
1064	5	93	470
1164	6	102	439
1380	7	101	542
1680	8	71	540
1797	9	89	456
2080	10	173	466
2497	11	91	478
2780	12	109	421
3080	13	94	502
3180	14	103	507
3414	15	96	431
3647	16	153	438
3847	17	147	16
4080	18	97	11
4264	19	203	21
4647	20	123	465
4747	21	84	422
5080	22	259	147
5364	23	224	117
5630	24	197	160
5764	25	104	505
5914	26	68	465
6280	27	145	506
6447	28	83	511
6730	29	70	433
7114	30	184	120
7380	31	535	192
7547	32	215	258
7797	33	184	155
8063	34	258	180
8263	35	268	106
8580	36	219	291
8963	37	209	287
9514	38	81	442
9914	39	101	532
10880	40	554	197
11164	41	194	52
Duration	11405
