RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
5	1	374	513
305	2	421	265
405	3	420	304
605	4	785	252
805	5	830	220
1038	6	184	225
1205	7	111	259
1521	8	83	383
1871	9	86	527
2204	10	82	665
2471	11	69	764
2755	12	82	866
3254	13	95	771
3654	14	76	563
4171	15	88	485
4471	16	86	433
4738	17	90	368
5021	18	89	325
5388	19	91	263
5688	20	100	222
5788	21	104	250
5871	22	96	233
5971	23	81	398
6388	24	84	456
6738	25	80	505
7088	26	83	572
7788	27	140	577
8071	28	267	578
8221	29	307	586
8404	30	326	162
8838	31	489	81
8971	32	563	73
9171	33	638	60
9538	34	572	95
9804	35	336	509
9954	36	276	565
10288	37	114	563
10687	38	91	575
11171	39	83	617
11537	40	88	682
11737	41	88	509
12071	42	74	592
12304	43	84	467
12471	44	83	604
13071	45	122	586
13254	46	247	593
14520	47	293	182
15154	48	259	614
16204	49	848	605
16437	50	903	614
16821	51	879	166
17004	52	872	77
17188	53	836	63
17438	54	873	67
18004	55	854	158
18104	56	845	179
18321	57	481	96
18671	58	467	171
18954	59	272	505
19321	60	202	107
19521	61	280	132
19738	62	267	72
20004	63	129	44
20154	64	87	39
20304	65	135	68
20504	66	155	26
20754	67	251	57
20920	68	221	66
21137	69	117	67
21420	70	250	66
21670	71	287	64
21870	72	353	70
22370	73	256	84
22604	74	140	61
22870	75	195	61
23204	76	156	97
23570	77	269	97
23920	78	319	98
24153	79	286	93
24387	80	153	74
24704	81	186	69
24987	82	145	70
25303	83	109	59
25503	84	302	70
25953	85	345	68
26187	86	384	62
26470	87	548	68
26720	88	315	63
27070	89	176	57
27370	90	330	136
27570	91	317	151
27820	92	267	629
27987	93	262	596
28203	94	83	612
29053	95	75	665
29270	96	87	520
29603	97	84	532
29703	98	75	482
30087	99	73	633
30287	100	81	599
30570	101	103	592
30770	102	255	597
31737	103	268	382
32053	104	298	174
32370	105	282	192
33320	106	330	473
33370	107	301	328
33570	108	381	132
33753	109	494	151
33920	110	857	147
34270	112	208	964
34704	113	273	940
34987	114	330	398
Duration	35038
