RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
12	1	422	436
212	2	418	447
395	3	387	492
512	4	350	509
779	5	270	295
1012	6	128	276
1295	7	174	85
1479	8	138	64
1962	9	210	43
2062	10	193	57
2212	11	239	61
2495	12	192	63
2762	13	230	64
2945	14	198	90
3195	15	111	94
3378	16	127	55
3512	17	170	93
4195	18	215	71
4562	19	187	70
4762	20	439	54
5412	21	500	56
5695	22	470	91
5895	23	431	63
6528	24	463	65
6745	25	438	115
6945	26	415	109
7345	27	209	21
7512	28	170	55
8045	29	445	58
8162	30	463	82
8395	31	429	107
8995	32	191	412
9078	33	97	378
9495	34	98	345
10161	35	80	528
11062	36	300	396
11378	37	285	191
11995	38	150	121
12311	39	372	239
12712	40	95	349
12845	41	165	312
13112	42	111	272
13378	43	91	613
13845	44	271	657
14278	45	325	574
14595	46	321	534
14861	47	295	543
15445	48	360	553
16045	49	348	448
16295	50	350	270
16595	51	326	227
16828	52	364	757
17178	53	334	896
17561	54	355	547
17845	55	392	577
18311	56	428	517
19128	57	250	596
19278	58	74	587
20011	59	324	569
20294	60	249	396
20661	61	66	348
21095	62	71	458
21294	63	67	418
21811	64	51	454
22078	65	65	530
22745	66	342	582
22978	67	367	610
23428	68	314	601
23795	69	311	556
24245	70	343	473
24561	71	457	521
25011	72	406	579
25561	73	414	782
26061	74	409	941
26311	75	412	592
26561	76	430	263
26911	77	354	250
27294	78	450	299
27478	79	374	570
27928	80	458	908
28161	81	419	936
28278	82	398	929
28561	83	388	446
Duration	28682
