RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
627	1	157	349
694	2	154	368
1316	3	166	137
1453	4	168	118
1569	5	148	114
1669	6	253	112
1953	7	98	358
2673	8	170	583
2826	9	131	575
3126	10	124	443
3476	11	415	404
3759	12	385	165
3959	13	352	150
5026	14	349	137
5409	15	357	143
5610	16	343	180
6076	17	350	151
6610	18	437	135
6776	19	424	162
7160	20	498	153
7610	21	517	154
7760	22	483	370
7810	23	500	148
8060	24	498	172
8476	25	504	170
8909	26	499	192
9176	27	502	163
9443	28	593	186
9609	29	574	176
10226	30	624	169
11326	31	692	142
12109	32	687	164
12709	33	767	159
13292	34	683	197
13626	35	722	138
13776	36	779	147
14210	37	682	154
14843	38	685	162
15143	39	696	156
15426	40	750	155
15626	41	773	161
16393	42	778	167
16767	43	708	195
16873	44	714	176
17241	45	703	237
17359	46	708	366
17742	47	695	233
18209	48	726	444
18392	49	706	441
18609	50	709	296
19092	51	695	256
19342	52	702	303
19659	53	700	324
19909	54	697	298
20559	55	703	320
20909	56	703	296
21475	57	702	344
21859	58	701	411
22159	59	703	442
22892	60	702	491
23842	61	704	532
24376	62	704	619
24659	63	703	651
25209	64	703	740
25509	65	708	784
25725	66	710	742
26259	67	704	688
26692	68	710	809
27075	69	703	756
27442	70	708	838
27909	71	709	898
28525	72	717	934
28942	73	677	401
29125	74	701	409
29725	75	699	472
30092	76	702	494
30542	77	570	482
30692	78	305	475
30859	79	120	476
31392	80	131	472
31825	81	85	466
32459	82	92	459
32825	83	121	457
33225	84	130	161
33375	85	82	95
33525	86	119	121
33775	87	98	517
33908	88	107	495
34025	89	127	468
34258	90	94	470
34792	91	88	200
34992	92	93	175
35358	93	130	458
Duration	35635
