RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
3	1	230	382
303	2	436	400
403	3	444	426
820	4	200	466
1220	5	837	373
1420	6	799	208
1553	7	807	184
1870	8	799	149
2087	9	792	80
2270	10	779	63
2503	11	838	55
2787	12	882	64
3170	13	799	170
3437	14	810	192
3637	15	801	223
3837	16	815	246
4120	17	807	298
4503	18	808	329
4670	19	806	340
4837	20	811	351
5220	21	815	384
5637	22	811	407
5937	23	818	433
6203	24	808	452
6553	25	815	492
7037	26	820	521
7386	27	820	548
7653	28	823	582
7920	29	821	605
8303	30	815	622
8503	31	816	646
8703	32	816	661
9370	33	800	684
9486	34	805	402
9853	35	809	354
10270	36	804	321
10720	37	788	323
Duration	10942
