RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
8	1	291	216
441	2	429	97
608	3	404	27
808	4	146	34
1024	5	159	18
1408	6	229	10
1858	7	130	38
2041	8	192	38
2308	9	132	38
3041	12	467	5
4008	14	391	218
4258	15	496	492
4458	16	496	451
4974	17	394	494
5175	18	333	528
5375	19	461	501
5759	20	455	482
5975	21	499	3
6225	22	47	459
6442	23	72	483
6659	24	436	515
7342	25		
7542	26	537	998
7859	27	549	445
7975	28	574	480
8359	29	363	501
8575	30	379	515
8758	31	544	837
8925	32	547	857
9058	33	412	838
9308	34	372	814
9542	35	498	920
9692	36	542	842
10075	37	507	940
10459	38		
10859	39	518	38
11059	40	506	61
11426	41	553	880
11759	42	489	954
12209	43	523	901
12793	46	148	199
Duration	12851
