RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
42	1	252	378
408	2	363	383
608	3	372	400
858	4	496	450
2325	5	488	461
2475	6	467	403
2825	7	296	356
3042	8	5	335
3358	9		
3525	10	88	303
3842	11	327	325
4125	12	387	316
4308	13	614	316
4608	14	595	376
4758	15	608	364
4992	16	612	392
5175	17	607	449
5642	18	483	465
5875	19	475	470
6208	20	614	483
6558	21	635	472
7192	22	220	457
7292	23	219	432
7508	24	84	430
8108	25	516	445
8291	26	482	457
9142	27	483	567
9425	28	488	632
9675	29	489	805
9942	30	497	665
10125	31	488	627
10525	32	491	632
10841	33	490	622
11258	34	469	479
11525	35	465	472
11892	36	527	481
12392	37	41	468
12708	38	112	453
12908	39	143	611
13041	40	105	604
13392	41	86	609
13508	42	40	614
14041	43	390	629
14642	44	619	627
14991	45	595	641
15075	46	607	613
15258	47	602	633
15525	48	289	615
15725	49	236	609
16041	50	254	613
16241	51	564	627
16525	52	507	741
16758	53	489	809
17358	54	232	902
17874	55	482	753
18108	56	587	630
18641	57	606	549
18858	58	562	381
19075	59	603	203
19325	60	599	328
19575	61	609	380
19808	62	627	330
20425	63	596	332
20775	64	636	377
20959	65	627	377
21475	66	506	321
21775	67	616	382
Duration	22035
