RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
12	1	894	548
245	2	508	409
445	3	456	190
678	4	577	181
1028	5	164	348
1178	6	89	348
1678	7	200	348
2411	8	368	366
2678	9	127	345
2894	10	87	346
3294	11	97	386
3544	12	175	396
3794	13	205	394
4161	14	174	442
4311	15	229	448
4828	16	268	264
5028	17	314	256
5328	18	322	286
5528	19	318	226
6161	20	313	521
6728	21	293	601
7528	22	263	708
7611	23	263	675
7894	24	248	711
8394	25	244	752
8544	26	190	794
8878	27	272	740
9177	28	273	616
9411	29	269	569
9627	30	241	564
10011	31	310	504
10361	32	233	558
10511	33	228	571
10627	34	134	551
10844	35	98	549
11127	36	164	558
11344	37	197	554
11694	38	267	532
11861	39	291	501
12077	40	316	526
12277	41	244	440
12561	42	241	474
12761	43	259	383
13127	44	306	295
13277	45	325	260
13544	46	327	225
13794	47	321	189
13944	48	569	145
14210	49	634	159
14477	50	814	153
14760	51	862	147
15044	52	726	314
15210	53	722	365
15410	54	825	183
15577	55	237	218
15760	56	181	204
15944	57	102	200
16377	58	127	129
16627	59	128	86
16944	60	208	89
17144	61	271	94
17460	62	127	129
17727	63	95	127
17994	64	185	127
18494	65	191	180
18844	66	130	123
19410	67	220	327
19560	68	280	358
20077	69	239	388
20344	70	233	455
20660	71	241	476
22227	72	178	477
22410	73	177	479
22577	74	276	410
22677	75	285	357
23027	76	215	350
23310	77	259	342
23444	78	294	345
23893	79	521	338
24210	80	724	332
24360	81	288	355
25060	82	241	318
25310	83	185	319
25827	84	206	313
26160	85	230	298
26293	86	131	309
26477	87	94	315
26777	88	133	311
26943	89	202	313
27127	90	251	310
27660	91	225	312
27793	92	118	318
28093	93	164	321
28493	94	118	320
28893	95	192	321
29143	96	255	318
29677	97	369	331
29860	98	402	316
30060	99	683	309
30193	100	790	307
30460	101	826	212
30593	102	813	157
30893	103	801	285
31827	104	755	140
32043	105	814	156
32310	106	209	100
Duration	32396
