RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
2	1	273	165
118	2	215	122
351	3	136	140
535	4	164	141
685	5	204	259
1102	6	169	511
1336	7		
1470	8	194	643
1720	9	179	327
1903	10	219	313
2186	11	206	264
2303	12	200	241
2520	13	616	268
2720	14	710	280
2987	15	616	291
3204	16	469	256
3404	17	412	221
3571	18	380	239
3954	19	508	464
4370	21		
4637	22	203	125
4770	23	177	45
4920	24	120	59
5104	25	258	50
5304	26	119	136
5687	27	78	96
6071	28	226	321
6540	29	166	384
6840	30	337	424
7157	31	359	485
7407	32	241	508
7876	33	228	305
8147	34	343	463
8430	35	708	278
8781	36	546	358
8981	37	544	382
9114	38	767	339
9364	39	858	385
9631	40	871	543
9798	41	850	543
9981	42	393	254
10231	43	365	277
10431	44	184	303
10564	45	212	299
10681	46	316	498
10881	47	338	493
11064	48	258	545
11298	49	249	494
11481	50	168	378
11748	51	191	354
11914	52	222	310
12064	53	426	547
12331	54	420	589
12498	55	356	585
12748	56	253	271
12981	57	221	288
13264	58	199	245
13564	59	224	310
13881	60	213	232
14064	61	227	295
14231	62	709	259
14381	63	685	260
14532	64	503	308
14699	65	379	273
Duration	14743
