RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	267	157
333	2	249	203
483	3	480	356
650	4	505	404
866	5	755	445
1050	6	624	430
1216	7	558	444
1799	8	983	229
1983	9	736	52
2384	10	864	31
2534	11	894	40
2901	12	793	38
3218	13	894	46
3384	14	521	407
3601	15	552	458
3751	16	512	455
3968	17	866	79
4134	18	900	56
4401	19	567	428
4768	20	640	252
5084	21	671	356
5368	22	748	44
5584	23	786	51
6284	24	817	61
6568	25	892	34
6819	26	918	45
7052	27	547	404
7302	28	547	451
7402	29	517	460
7769	30	732	76
7935	31	819	48
8469	32	638	393
8802	33	387	34
8985	34	466	28
9235	35	582	358
9485	36	762	76
9919	37	495	324
10337	38	542	468
10504	39	590	442
10788	40	618	220
Duration	11150
