RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
40	1	486	118
373	2	465	171
690	3	495	247
1024	4	513	180
1290	5	455	149
2077	6	499	162
2260	7	495	182
2393	8	514	196
3193	9	542	196
3476	10	670	234
3693	11	121	469
3843	12	134	487
4226	13	130	510
4876	14	114	496
5160	15	93	496
5643	16	135	494
5843	17	456	187
6010	18	488	180
6276	19	512	188
7510	20	671	219
7760	21	454	145
8060	22	513	154
8560	23	485	137
9076	24	136	464
9759	25	120	513
11343	26	523	231
11526	27	532	186
14226	28	201	47
14476	29	280	51
14959	30	538	150
15227	31	536	180
16993	32	541	174
18693	33	536	181
20960	34	541	185
21560	35	543	206
21910	36	578	216
22127	37	511	204
22976	38	466	221
23760	39	495	169
24126	40	527	187
24426	41	515	180
24693	42	485	173
24943	43	464	217
25693	44	474	206
26093	45	459	192
26310	46	476	183
27193	47	515	191
27543	48	651	238
27693	49	689	228
27959	50	682	319
28276	51	606	331
28459	52	608	586
28709	53	278	589
29043	54	299	591
29209	55	153	499
29459	56	140	468
29693	57	172	420
30009	58	152	440
30226	59	144	546
30742	60	137	513
31009	61	142	479
31259	62	356	289
31426	63	496	196
31959	64	524	174
32210	65	535	185
34410	66	683	212
34594	67	551	177
34827	68	280	74
34994	69	175	56
35260	70	285	67
35427	71	452	134
35677	72	685	177
36010	73	540	176
36593	74	531	182
39443	75	538	187
41893	76	527	195
43276	77	518	199
44160	78	529	181
45726	79	447	404
Duration	46813
