RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
175	1	404	179
325	2	447	183
492	3	550	196
692	4	597	223
842	5	791	216
1108	6	778	586
1275	7	789	613
1508	8	801	210
1725	9	527	86
1908	10	197	31
2092	11	158	22
2342	12	364	27
2742	13	597	31
2958	14	717	36
3175	15	796	25
3392	16	366	130
3542	17	445	196
3792	18	434	210
3958	19	574	192
4208	20	641	193
4425	21	958	279
4609	22	772	285
4859	23	766	259
5009	24	730	234
5375	25	752	613
5759	26	753	361
5959	27	754	232
6042	28	789	260
6475	29	841	540
6659	30	870	581
6875	31	891	333
7409	32	630	228
7642	33	524	212
8009	34	581	213
8176	35	616	106
8392	36	391	612
Duration	8404
