RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
1	1	173	396
334	2	177	298
434	3	170	113
634	4	177	238
668	5	200	108
868	6	65	130
1351	7	269	57
1551	8	280	37
2468	9	325	49
2868	10	395	146
3351	11	400	75
3551	12	375	75
3768	13	328	61
4084	14	163	51
4468	15	99	84
4668	16	72	113
4984	17	224	76
5351	18	385	89
5584	19	84	100
5834	20	398	134
6168	21	405	64
6468	22	402	134
6701	23	422	162
7084	24	403	176
7467	25	399	179
7617	26	82	172
7867	27	405	175
8318	28	433	39
8601	29	405	201
9117	30	98	149
9284	31	253	81
9451	32	296	69
9618	33	78	184
9884	34	365	97
10084	35	407	83
10384	36	199	177
10534	37	68	193
10984	38	63	151
11217	39	412	155
11584	40	91	139
11801	41	66	150
12084	42	409	154
12584	43	402	191
12917	44	404	210
13117	45	415	227
13634	46	412	182
13967	47	424	222
14317	48	213	213
14501	49	186	218
14917	50	259	62
15217	51	233	99
15384	52	200	99
15717	53	263	101
16067	54	266	43
16300	55	332	35
16567	56	270	17
16967	57	83	23
17551	58	133	41
17784	59	178	149
18134	60	437	162
18284	61	460	156
18484	62	247	67
18667	63	153	54
18934	64	315	37
19100	65	331	46
19450	66	420	153
19700	67	206	160
20134	68	315	115
20350	69	179	129
20600	70	449	131
20867	71	301	90
21050	72	283	50
21250	73	100	48
21600	74	137	56
21784	75	200	127
22134	76	411	124
22634	77	280	48
22967	78	347	40
23150	79	287	27
23367	80	266	51
23600	81	421	146
23934	82	224	88
24017	83	137	54
24600	84	79	47
24734	85	445	140
25150	86	473	122
25284	87	146	34
25600	88	78	28
26100	89	280	34
26584	90	321	40
27050	91	417	162
27467	92	393	173
27667	93	410	153
27900	94	392	113
28217	95	411	84
28433	96	403	112
28617	97	89	150
28850	98	68	167
29100	99	426	156
29567	100	411	193
30017	101	77	193
30350	102	414	204
30600	103	421	235
31633	104	206	249
31933	105	427	231
32100	106	68	241
32500	107	410	230
32833	108	394	262
33050	109	412	300
33600	110	417	324
33716	111	404	351
33967	112	396	422
34117	113	403	450
34633	114	398	577
34783	115	397	565
35183	116	392	734
35433	117	376	907
35600	118	367	851
35933	119	373	825
36050	120	394	504
36266	121	395	555
36550	122	388	556
36733	123	403	444
37400	124	391	338
37516	125	401	133
37783	126	405	70
38100	127	389	99
38416	128	83	163
38616	129	64	177
39100	130	420	204
39300	131	413	173
39633	132	409	148
39850	133	408	113
40116	134	93	179
40350	135	72	171
40533	136	169	170
40666	137	421	160
40933	138	410	192
41416	139	93	191
41750	140	367	183
41916	141	420	218
42733	142	397	272
42983	143	407	317
43383	144	408	440
43833	145	406	521
44066	146	410	488
44183	147	403	453
44499	148	401	565
44983	149	403	559
45166	150	402	712
45349	151	397	744
45516	152	386	860
45749	153	392	894
45933	154	447	955
46099	155	173	945
46333	156	447	961
46749	157	411	184
47033	158	84	216
47449	159	75	194
47949	160	430	185
48383	161	84	203
48966	162	448	194
49233	163	428	164
49633	164	431	184
49932	165	407	109
50299	166	79	145
Duration	50832
