RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
304	1	443	270
525	2	134	185
742	3	38	169
925	4	147	331
1108	5	102	349
1541	6	160	350
1941	7	240	351
2341	8	93	270
3008	9	208	231
3341	10	305	260
3575	11	239	280
3825	12	87	276
4208	13	281	285
4424	14	243	287
4674	15	174	314
5058	16	87	311
5258	17	241	218
5458	18	273	200
5658	19	87	279
6125	20	118	311
6258	21	179	307
6608	22	240	302
6858	23	225	320
7392	24	320	495
7526	25	315	517
7711	26	253	316
7911	27	188	313
8330	28	252	303
8580	29	385	308
8914	30	816	289
9502	31	819	131
9902	32	802	307
Duration	11116
