RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
219	1	236	285
1419	2	614	45
2086	3	567	64
2219	4	551	52
2552	5	660	53
2752	6	895	41
2853	7	831	50
3053	8	839	156
3353	9	794	152
3786	10	480	173
3969	11	303	224
4169	12	374	75
4319	13	373	85
4553	14	360	112
4769	15	396	257
5552	16	559	155
5919	17	753	142
6086	18	15	109
6452	19	116	132
6752	20	174	146
7102	21	759	123
7353	22	730	121
8736	23	795	168
8853	24	452	182
9119	25	449	172
11852	26	750	111
12202	27	799	30
12803	28	843	20
16102	29	867	29
16402	30	821	22
16869	31	856	8
17352	32	495	46
17669	33	506	22
17836	34	501	25
18169	35	498	9
18636	36	599	23
19102	37	215	154
19319	38	304	103
23869	39	169	118
24968	40	493	199
35135	41	182	12
35435	42	129	39
38452	43	69	859
40534	44	145	115
41035	45	528	31
41168	46	76	155
43052	47	123	835
47801	48	224	90
64961	49	581	69
68178	50	793	29
76010	51	162	596
77828	52	866	18
78144	53	901	141
79561	54	87	868
83728	55	816	33
83844	56	856	58
84078	57	506	51
85511	58	528	23
86094	59	144	30
86744	60	903	205
87177	61	71	185
87460	62	91	210
Duration	92709
