RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
439	1	476	492
674	2	186	823
806	3	239	815
957	4	325	862
1123	5	224	867
1240	6	150	875
1523	7	526	387
1807	8	751	279
1941	9	669	308
2108	10	324	127
2391	11	423	525
2508	12	469	534
2925	13	103	874
3141	14	127	865
3574	15	535	514
3758	16	505	512
3957	17	371	63
4408	18	694	340
4541	19	779	486
4991	20	738	328
5275	21	706	469
5591	22	761	771
6008	23	480	557
6191	24	466	490
6425	25	732	438
6691	26	736	301
6941	27	775	321
7374	28	281	434
7641	29	374	69
7891	30	405	113
8359	31	683	312
8676	32	786	499
8943	33	474	509
Duration	11412
