RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
0	1	259	440
234	2	156	247
417	3	41	227
616	4	80	182
833	5	76	47
1066	6	98	69
1266	7	159	20
1450	8	100	46
1766	9	407	253
1916	10	719	257
2067	11	654	266
2217	12	663	199
2400	13	657	100
2617	14	648	26
3250	15	651	92
3433	16	682	53
3767	17	656	14
4000	18	651	49
4367	19	45	311
4550	20	78	309
4883	21	77	261
5133	22	80	306
5233	23	89	284
5333	24	221	291
5866	25	526	278
6250	26	542	130
6466	27	552	278
6800	28	736	262
6950	29	686	282
7283	30	651	291
7700	31	455	151
8117	32	689	303
8250	33	665	294
8400	34	677	74
8600	35	654	20
9083	36	654	47
9267	37	655	28
9550	38	657	22
9650	39		
9916	40	663	23
10350	41	650	44
10550	42	683	44
10783	43	643	126
11017	44	574	150
11216	45	107	109
11433	46	11	156
11616	47	130	55
11883	48	90	19
12132	49	122	30
12383	50	167	46
12682	51	220	36
13033	52	90	61
13416	53	119	64
13699	54	471	188
13816	55	503	146
14016	56	589	134
14233	57	538	319
14666	58	515	169
14849	59	538	346
15049	60	105	342
15132	61	79	359
15416	62	89	293
15699	63	544	282
16649	64	589	126
16916	65	551	282
17566	66	554	278
17816	67	735	266
17916	68	664	291
18150	69	669	87
18466	70	662	32
19549	71	647	986
20569	72	132	991
21102	73	653	738
21252	74	675	65
21452	75	658	33
21769	76	654	255
22018	77	648	128
22302	78	650	109
22518	79	688	107
22768	80	684	74
23152	81	687	123
23385	82	686	174
23702	83	677	130
24068	84	682	53
24302	85	664	33
24585	86	597	207
24702	87	579	192
24885	88	544	168
25085	89	231	158
25668	90	640	149
25785	91	662	212
25918	92	646	180
26152	93	654	226
26552	94	231	194
26918	95	113	217
27152	96	616	245
27302	97	652	238
27951	98	483	232
28218	99	654	235
28702	100	163	232
28868	101	100	237
29018	102	15	214
29151	103	74	231
29268	104	195	234
29468	105	710	187
29668	106	710	233
29818	107	682	231
30118	108	564	176
30568	109	306	179
30685	110	695	193
30852	111	671	189
31252	112	684	245
31451	113	513	224
31868	114	461	159
32401	115	485	232
32718	116	455	139
32852	117	451	158
33035	118	66	46
33151	119	134	39
33301	120	184	40
33501	121	106	36
34551	122	646	21
34735	123	658	52
35052	124	660	14
35568	125	649	31
35952	126	665	6
36801	127	641	32
37052	128	668	35
37285	129	680	44
37635	130	638	130
38152	131	170	273
38418	132	490	243
38735	133	469	162
38902	134	492	209
39102	135	44	229
39268	136	75	259
39601	137	85	312
39884	138	537	295
40017	139	532	252
40351	140	107	300
40501	141	79	311
40901	142	527	263
41018	143	542	284
41185	144	539	278
41335	145	544	225
41884	146	531	141
42351	147	579	133
42634	148	542	290
Duration	42847
