RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	416	133
265	2	209	100
399	3	114	62
765	4	193	45
1065	5	283	44
1182	6	147	134
1449	7	210	141
1765	8	128	165
2049	9	213	174
2265	10	143	206
2582	11	214	175
2899	12	331	176
3098	13	497	356
3332	14	707	381
3549	15	839	188
3765	16	785	351
4065	17	828	359
4199	18	860	202
4482	19	823	377
4865	20	841	191
5382	21	843	331
5698	22	627	242
5932	23	631	415
6082	24	603	217
6315	25	593	378
6782	26	598	209
6998	27	289	85
7165	28	117	104
7399	29	133	137
7665	30	216	138
7949	31	279	129
8115	32	145	165
8515	33	213	173
8849	34	165	187
9065	35	121	61
9382	36	98	88
9582	37	165	86
9815	38	193	84
10065	39	302	395
10332	40	139	181
10915	41	819	372
11165	42	845	337
11415	43	829	209
11865	44	791	406
12098	45	348	422
12365	46	318	418
12648	47	299	366
12782	48	374	301
12982	49	431	406
13182	50	453	396
13365	51	448	284
13699	52	458	399
13982	53	462	394
14115	54	820	395
14648	55	672	520
14948	56	812	370
15215	57	891	317
15415	58	841	197
15815	59	795	380
16149	60	743	201
16399	61	603	223
16882	62	787	335
17265	63	892	484
17449	64	858	525
17665	65	810	529
17899	66	647	533
18082	67	812	296
18299	68	846	348
18615	69	845	177
19149	70	442	251
19465	71	822	353
19765	72	832	533
19932	73	857	528
20115	74	847	504
20348	75	810	516
20582	76		
20698	77		
20815	78	116	531
20998	79	122	540
21182	80	211	558
21382	81	846	415
21782	82	862	164
22048	83	841	347
22365	84	826	353
22598	85	851	353
22848	86	877	148
22965	87	848	189
23182	88	834	308
23749	89	924	290
23999	90	172	132
24282	91	118	87
24865	92	181	81
25299	93	871	170
25599	94	846	537
25816	95	873	538
26066	96	816	528
26182	97	818	344
26416	98	784	267
26582	99	782	209
26949	100	789	368
27516	101	770	267
27749	102	565	379
28282	103	478	363
28465	104	463	302
28632	105	599	262
28832	106	590	379
29016	107	572	395
29266	108	590	220
29749	109	574	408
30149	110	577	272
30582	111	568	404
31066	112	581	267
31182	113	780	265
31599	114	799	338
31965	115	810	228
32582	116	812	274
32766	117	824	385
33099	118	789	216
33532	119	801	379
33816	120	780	386
34032	121	787	234
34332	122	772	212
34616	123	776	370
35032	124	757	412
35466	125	752	332
35849	126	759	289
36032	127	148	149
36265	128	105	184
36415	129	131	190
36615	130	121	92
36798	131	104	76
36898	132	176	84
37298	133	129	184
37982	134	760	316
38248	135	809	383
38648	136	356	411
38798	137	806	325
39048	138	881	139
39265	139	833	357
Duration	39383
