RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
13	1	347	397
48	2	341	390
288	3	444	613
561	4	218	677
713	5	182	644
947	6	188	621
1247	7	176	376
1380	8	134	338
1530	9	194	182
1680	10	196	139
1880	11	177	142
2080	12	119	457
2264	13	100	492
2497	14	109	542
2748	15	119	165
2915	16	110	133
3165	17	81	662
3298	18	87	620
3482	19	83	600
3749	20	189	887
3949	21	261	880
4166	22	322	569
4317	23	338	498
4551	24	555	300
4970	25	818	249
5087	26	872	234
5237	27	545	329
5387	28	538	359
5554	29	478	341
5687	30	432	296
5888	31	631	304
6138	32	785	289
6354	33	869	283
6554	34	601	402
6704	35	550	376
6855	36	699	352
7005	37	542	417
7288	38	861	600
7438	39	918	570
7755	40	802	575
7938	41	386	563
8088	42	143	610
8456	43	131	577
8758	44	113	518
8991	45	76	596
9175	46	97	590
9425	47	83	601
9975	48	142	583
10108	49	104	613
10342	50	75	625
10609	51	108	620
10776	52	81	644
11026	53	122	609
11143	54	107	643
11427	55	111	625
12144	56	84	647
12378	57	108	642
12611	58	126	557
12778	59	126	585
12961	60	113	506
13178	61	114	528
13445	62	155	529
13595	63	256	526
13945	64	271	478
14345	65	285	739
14579	66	260	774
14745	67	182	625
15279	68	265	580
15496	69	270	684
15663	70	278	661
15813	71	280	626
16146	72	283	674
16413	73	280	700
16563	74	281	728
16813	75	269	639
17096	76	264	621
17363	77	262	651
17546	78	263	670
17796	79	260	647
18229	80	263	622
18563	81	266	648
19179	82	267	705
19730	83	268	731
19929	84	269	745
20213	85	270	726
20380	86	266	763
20696	87	263	825
21113	88	326	647
21312	89	363	619
21663	90	350	566
21963	91	355	526
22246	92	430	566
22463	93	355	515
22629	94	275	480
22829	95	274	443
23029	96	274	500
23229	97	408	545
23346	98	446	548
23529	99	225	127
23763	100	189	137
23996	101	149	618
24163	102	110	592
24397	103	121	561
24547	104	310	482
24731	105	276	486
25048	106	293	566
25214	107	272	610
25481	108	285	635
25647	109	271	850
25831	110	254	842
26448	111	274	848
26765	112	293	855
27148	113	279	848
27482	114	299	859
27649	115	269	756
28232	116	182	612
28465	117	177	637
28632	118	176	653
28966	119	281	633
29400	120	286	654
29583	121	280	676
29749	122	278	668
29866	123	276	700
30200	124	280	738
30683	125	262	632
31049	126	259	683
31383	127	255	633
31483	128	261	647
32433	129	244	683
32566	130	176	637
Duration	33474
