RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
104	1	536	333
337	2	531	297
471	3	518	321
604	4	353	95
971	5	355	62
1171	6	414	73
1554	7	313	295
1704	8	329	330
1954	9	311	323
2154	10	411	104
2287	11	376	69
2687	12	372	93
2871	13	874	87
3104	14	851	92
3237	15	488	319
3437	16	328	195
3687	17	795	222
3954	18	580	49
4171	19	383	47
4404	20	462	51
4854	21	805	177
4987	22	816	222
5404	23	854	244
5704	24	832	229
5871	25	293	361
6054	26	322	323
6221	27	257	133
6537	28	206	267
6820	29	298	344
7004	30	312	325
7454	31	266	407
7637	32	235	386
7987	33	168	522
8170	34	131	495
8837	35	345	350
8954	36	338	307
9120	37	862	441
9270	38	851	451
9720	39	166	514
10004	40	153	574
10420	41	156	499
10954	42	131	511
11370	43	153	572
11504	44	129	506
11687	45	204	536
11970	46	878	455
12320	47	846	453
12820	48	860	443
13104	49	795	260
13354	50	854	453
13454	51	836	452
13637	52	211	536
13920	53	104	523
14004	54	105	490
Duration	14115
