RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
117	1	351	385
367	2	316	95
550	3	158	13
783	4		
983	5	217	8
1367	6	137	23
1600	7	193	19
1850	8	156	26
2100	9	322	58
2250	10	451	6
2533	11		
2850	12	455	12
3233	13	487	23
3583	14	445	56
3950	15	420	323
4333	16	463	478
4533	17	377	501
4733	18	508	84
5050	19	471	76
5500	20	479	501
5767	21	459	515
5967	22	523	460
6200	23	379	514
6400	24	86	466
6767	25	61	500
6950	26	68	715
7200	27	293	752
7433	28	384	739
7666	29	419	747
7867	30	451	749
8183	31		
8600	32	550	999
8883	33	531	828
9100	34	559	479
9400	35	543	873
9600	36	559	848
9817	37	338	857
10117	38	360	876
10366	39	530	452
10633	40	368	505
11266	41	478	20
11483	42	554	5
11683	43	505	5
11950	44	446	20
12283	45	448	753
12500	46	400	860
12700	47	425	417
12883	48	365	530
13233	49	560	503
13450	50	600	494
13633	51	534	133
13900	52	462	509
14750	53	489	79
15250	54	526	641
15533	55	429	547
15766	56	488	86
16083	57	575	669
16350	58	546	674
16567	59	480	996
16700	60	448	998
16917	61	456	886
17366	62	449	849
17566	63	458	521
17916	64	347	618
18083	65	368	489
18316	66	345	511
18483	67	367	525
18650	68	366	700
18900	69	541	692
19166	70	542	843
19333	71	325	858
19583	72	136	866
Duration	19730
