RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
153	1	422	208
353	2	108	166
620	3	139	136
853	4	106	47
1086	5	133	39
1269	6	195	40
1503	7	286	37
1753	8	379	25
1903	9	142	128
2219	10	213	123
2486	11	249	131
2786	12	299	139
3019	13	137	163
4103	14	220	160
4519	15	301	155
4736	16	245	166
4986	17	125	189
5420	18	894	292
5687	19	798	448
5920	20	777	398
6137	21	532	408
6303	22	431	408
6537	23	48	190
6669	24	121	181
6803	25	139	190
7203	26	477	355
7503	27	824	333
7719	28	886	346
8286	29	984	339
8603	30	805	533
8853	31	69	531
9053	32	32	542
9286	33	121	530
9503	34	738	527
9786	35	891	519
9969	36	919	519
10137	37	868	531
10253	38	745	520
10470	39	628	539
10920	40	813	519
11153	41	836	358
11637	42	447	400
11953	43	420	382
12236	44	795	353
12570	45	781	371
12736	46	494	389
12903	47	270	404
13486	48	417	380
13720	49	623	396
13986	50	813	343
14620	51	834	348
15070	52	896	351
15303	53	816	362
15536	54	831	375
15703	55	832	483
15853	56	853	515
16053	57	848	501
16336	58	835	372
16603	59	834	349
16820	60	877	477
17153	61	862	512
17620	62	847	387
17870	63	832	368
18020	64	824	507
18386	65	822	334
18520	66	840	354
18686	67	814	344
18820	68	822	375
19153	69	630	375
19320	70	316	173
Duration	19460
