RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
434	1	110	236
784	2	597	223
917	3	657	142
1134	4	905	141
1351	5	891	158
1518	6	849	151
1718	7	795	159
1903	8	580	194
3618	9	243	220
3835	10	322	195
4018	11	370	203
4268	12	358	171
4835	13	216	178
5018	14	131	172
5401	15	193	167
5585	16	127	175
6451	17	878	146
6602	18	802	182
6835	19	801	179
7019	20	739	191
7565	21	96	240
7854	22	159	219
8071	23	219	214
8238	24	120	254
8521	25	198	250
8938	26	883	226
9121	27	137	260
9488	28	239	269
9721	29	280	243
10038	30	154	286
10855	31	308	304
11238	32	798	295
12164	33	654	563
12304	34	808	257
13334	35	192	375
13601	36	215	395
13768	37	198	391
13934	38	134	302
14470	39	126	293
15128	40	140	226
15533	41	176	235
15658	42	255	208
15963	43	242	234
16436	44	134	199
16504	45	157	208
17614	46	157	224
Duration	17938
