RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
66	1	311	41
349	2	97	61
466	3	122	96
633	4	90	52
866	5	64	66
999	6	170	57
1199	7	149	65
1333	8	79	114
1516	9	103	164
1766	10	54	167
2033	11	247	436
2216	12	387	390
2483	13	449	378
2716	14	769	339
3233	15	457	372
3366	16	829	343
3683	17	859	352
3817	18	824	348
4250	19	831	343
4883	20	834	503
5100	21	809	497
5483	22	811	520
5683	23	756	514
5883	24	623	513
6150	25	857	385
6350	26	824	325
6833	27	390	339
7150	28	423	341
7250	29	786	331
7616	30	833	330
7766	31	506	340
8050	32	912	359
8316	33	845	342
8683	34	819	346
Duration	8897
