RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
16	1	243	148
283	2	123	246
433	3	130	370
616	4	280	380
816	5	169	482
1116	6	273	359
1632	7	362	360
1816	8	332	363
2116	9	392	357
2333	10	418	358
2500	11	271	228
2883	12	324	220
3819	13	355	459
4106	14	279	460
4556	15	304	206
4722	16	111	123
4972	17	141	550
5056	18	135	523
5189	19	49	486
5489	21	15	456
5888	22	328	443
6205	23	460	425
6912	24	242	119
7116	25	380	226
7383	26	340	216
7566	27	365	480
7749	28	13	462
8116	29	436	452
8349	30	659	461
8499	31	747	456
8682	32	589	457
8882	33	483	451
9300	34	907	218
9500	35	901	192
9716	36	417	236
10483	37	5	454
11016	38	192	441
11199	39	162	450
11566	40	156	328
11683	41	140	217
11883	42	164	197
12233	43	912	272
12367	44	896	231
12500	45	890	198
12866	46	854	219
13033	47	427	234
13517	48	94	224
13717	49	55	208
14266	50	208	206
15152	51	350	219
15719	52	724	465
15885	53	773	457
16068	54	916	451
16202	55	841	454
16319	56	763	423
16486	57	762	445
16786	58	726	437
17236	59	782	435
17369	60	773	240
17836	61	876	226
18052	62	792	222
18236	63	766	232
18636	64	914	222
19019	65	750	231
19152	66	471	232
19585	67	278	217
Duration	19965
