RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
8	1	406	304
374	2	223	137
525	3	141	202
725	4	479	96
1025	5	136	97
1558	6	192	86
1708	7	115	99
1908	8	132	6
2191	9	165	26
2475	10	232	72
2675	11	269	99
2909	12	157	59
3058	13	114	101
3425	14	183	70
3758	15	633	184
3875	16	626	83
4125	17	544	87
4309	18	475	72
4525	19	363	39
4808	20	613	66
4992	21	656	169
5392	22	477	673
5825	23	562	784
5992	24	673	499
6192	25	763	246
6342	26	585	246
6525	27	311	807
6758	28	106	810
7225	29	223	806
7558	30	440	328
7909	31	646	141
8192	32	552	58
8392	33	612	47
8709	34	480	64
8975	35	781	113
9492	36	683	791
9975	37	331	306
10125	38	116	387
10409	39	104	414
10676	40	436	334
11043	41	282	806
11459	42	433	416
11759	43	505	369
12059	44	248	763
12859	45	457	456
13059	46	497	379
13309	47	605	242
13659	48	210	783
13842	49	105	782
14209	50	249	766
14476	51	478	376
14659	52	622	200
15026	53	537	351
15676	54	149	56
16009	55	150	82
16226	56	163	116
16392	57	577	53
16576	58	622	39
17192	59	825	468
17676	60	589	247
17859	61	645	155
18126	62	419	650
18326	63	498	461
18559	64	524	397
18776	65	408	606
18975	66	392	647
19226	67	93	670
19542	68	375	675
19759	69	576	240
20059	70	492	426
20276	71	249	811
20526	72	526	330
20742	73	560	304
20892	74	612	230
21242	75	364	587
21609	76	506	386
22192	77	549	322
22692	78	352	719
22875	79	389	682
Duration	23488
