RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
10	1	393	300
277	2	615	402
644	3	587	372
794	4	601	473
944	5	556	445
1127	6	601	601
1494	7	561	584
1660	8	586	282
1860	9	585	143
2077	10	557	131
2360	11	655	141
2644	12	810	146
2960	13	807	117
3210	14	838	117
3344	15	922	106
3727	16	915	127
4043	17	809	101
4310	18	627	286
4527	19	571	278
4777	20	640	406
4960	21	653	436
5143	22	603	460
5293	23	599	200
5610	24	635	298
6043	25	569	281
6243	26	580	506
6310	27	600	144
6510	28	566	139
6743	29	659	138
7043	30	385	70
7243	31	183	54
7443	32	85	58
7710	33	363	76
7893	34	424	82
8143	35	505	85
8327	36	874	113
8543	37	805	105
9677	38	910	92
9993	39	907	116
10409	40	879	177
10576	41	904	206
10910	42	815	101
11460	43	809	116
12410	44	843	106
12610	45	811	120
13293	46	815	314
13576	47	801	302
14276	48	802	625
14609	49	854	160
14793	50	902	143
15193	51	901	229
15426	52	802	218
15910	53	803	213
16143	54	799	160
16726	55	780	257
16910	56	832	312
17176	57	684	311
17309	58	921	100
17893	59	809	104
19026	60	525	57
19226	61	428	69
19526	62	655	296
19759	63	608	170
19876	64	603	144
Duration	19983
