RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
6	1	814	267
123	2	448	239
472	3	69	13
589	4	121	35
722	5	218	47
889	6	121	85
1122	7	232	53
1422	8	600	232
1605	9	123	496
1822	10	102	472
2039	11	136	461
2355	12	111	459
2739	13	99	492
2922	14	165	497
3122	15	541	277
3339	16	682	232
3522	17	515	345
3889	18	324	455
4055	19	665	592
4389	20	746	600
4705	21	151	469
5005	22	122	484
5205	23	680	223
5689	24	612	246
6022	25	789	156
6539	26	355	255
6706	27	319	441
6972	28	233	336
7205	29	105	496
7505	30	164	601
7672	31	129	592
7905	32	183	586
8339	33	112	520
8555	34	111	469
9139	35	194	486
9355	36	127	506
9872	37	525	333
10022	38	686	198
10322	39	523	331
10689	40	324	468
10989	41	679	227
11672	42	753	280
Duration	11881
