RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
38	1	719	338
271	2	496	181
455	3	372	56
638	4	279	75
1021	5	371	71
1288	6	444	402
1521	7	409	51
1688	8	437	73
1821	9	380	72
2038	10	515	73
2321	11	568	63
2571	12	507	72
2821	13	563	65
2971	14	599	69
3205	15	802	576
3455	16	797	616
3722	17	806	62
3938	18	771	44
4388	19	795	39
4588	20	828	38
4788	21	865	39
5038	22	759	58
5505	23	789	63
5738	24	774	105
6022	25	781	46
6488	26	833	35
6705	27	856	37
6905	28	769	55
7155	29	807	53
7555	30	832	67
7772	31	852	57
8255	32	876	63
8355	33	914	50
8555	34	786	137
8722	35	782	109
9305	36	647	233
9488	37	786	106
9655	38	765	108
9872	39	134	308
10121	40	137	322
10338	41	158	263
10671	42	141	297
10955	43	134	324
11705	44	316	395
11888	45	153	450
12171	46	867	130
12322	47	773	117
12972	48	782	438
13289	49	770	596
13555	50	777	692
13755	51	797	703
14039	52	144	758
14155	53	57	753
14271	54	79	745
14471	55	338	208
14688	56	453	417
14971	57	617	269
15154	58	640	249
15288	59	427	413
15538	60	405	423
15888	61	709	19
16071	62	511	43
16404	63	315	66
16621	64	280	66
16771	65	409	52
16955	66	466	67
17138	67	186	527
17271	68	148	465
17604	69	813	649
17821	70	796	670
18172	71	796	689
18372	72	803	143
18572	73	776	108
18822	74	758	105
19172	75	784	115
19805	76	786	114
19938	77	426	427
20305	78	772	776
20471	79	687	783
20855	80	778	133
21455	81	471	223
21721	82	762	140
22255	83	464	247
22438	84	493	177
22655	85	450	64
22821	86	339	64
23055	87	384	62
23238	88	454	56
23504	89	801	24
23688	90	769	47
23921	91	357	236
24205	92	401	427
24471	93	428	184
24655	94	589	266
24971	95	139	257
25171	96	138	297
25337	97	126	323
25704	98	312	565
25971	99	752	723
26154	100	817	691
26355	101	799	691
26838	102	837	762
Duration	27130
