RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
301	1	363	183
468	2	203	126
584	3	145	34
700	4	144	73
884	5	217	67
1067	6	331	70
1467	7	352	83
1834	8	351	58
2234	9	418	60
2350	10	673	104
2634	11	621	86
2934	12	630	96
3217	13	583	81
3622	14	599	95
4238	15	631	80
4488	16	679	84
4705	17	803	60
4905	18	765	60
5072	19	765	82
5255	20	769	60
5489	21	776	84
5755	22	852	89
6055	23	569	75
6322	24	577	79
6572	25	533	83
6972	26	351	322
7139	27	401	362
7506	28	315	360
7672	29	289	366
7939	30	295	424
8055	31	82	401
8388	32	129	215
8588	33	145	161
8838	34	153	98
9038	35	123	92
9339	36	180	90
9505	37	90	92
9822	38	129	83
9955	39	237	80
10189	40	266	83
10489	41	306	88
10722	42	377	79
10922	43	408	94
11305	44	215	433
11472	45	137	417
11572	46	97	396
11855	47	175	205
12022	48	157	154
12305	49	299	159
12555	50	378	473
12688	51	414	424
12889	52	435	431
13305	53	630	422
13388	54	581	417
13605	55	513	414
13705	56	419	425
14055	57	443	166
14488	58	437	155
14655	59	559	158
15288	60	618	156
15455	61	564	161
15655	62	650	157
15972	63	649	160
16138	64	720	151
16605	65	516	156
16705	66	288	163
16889	67	309	154
17039	68	166	158
17455	69	171	352
17505	70	145	138
17622	71	195	34
17872	72	286	51
18155	73	207	140
18289	74	166	159
18439	75	301	159
18755	76	305	172
19208	77	139	513
19408	78	531	188
19558	79	575	160
19742	80	640	167
19958	81	562	165
20342	82	645	158
20658	83	690	386
20892	84	877	399
21092	85	284	407
21426	86	402	147
21559	87	280	149
21975	88	720	515
22209	89	611	523
22342	90	180	501
22526	91	126	515
22792	92	298	537
23025	93	749	138
23209	94	703	140
23325	95	591	164
23509	96	556	168
23675	97	643	164
23842	98	857	160
24226	99	794	169
24459	100	829	94
24592	101	788	84
24775	102	808	459
24926	103	803	407
25059	104	870	413
25526	105	815	510
25726	106	770	514
25926	107	606	509
26276	108	518	502
Duration	26470
