RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
0	1	447	224
134	2	443	204
383	3	286	333
600	4	197	122
733	5	159	61
933	6	117	53
1200	7	244	40
1383	8	186	274
1633	9	174	341
1800	10	215	367
2233	11	374	397
2650	12	643	139
2800	13	659	82
3016	14	796	76
3200	15	827	37
3384	16	885	31
3517	17	816	35
4200	18	576	342
4367	19	233	339
4466	20	206	352
4833	21	785	19
4950	22	803	32
5151	23	899	41
5500	24	267	320
5617	25	223	337
6067	26	107	269
6333	27	181	335
6500	28	198	343
7017	29	111	225
7483	30	84	232
7767	31	124	390
7917	32	305	387
8116	33	290	353
8600	34	386	397
8883	35	403	391
9033	36	486	346
9267	37	514	369
9650	38	625	362
9867	39	691	356
10033	40	798	339
10267	41	824	352
10517	42	612	363
10667	43	647	359
10884	44	627	359
11100	45	453	380
11267	46	437	370
11500	47	412	370
11667	48	331	340
12067	49	208	342
12200	50	180	357
12400	51	209	376
12716	52	192	386
12917	53	92	388
13450	54	267	388
13817	55	299	377
14333	56	383	443
14483	57	401	386
14666	58	423	374
14850	59	477	320
15150	60	759	345
15400	61	801	365
Duration	16828
