RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
14	1	228	386
397	2	87	394
597	3	83	81
797	4	101	51
947	5	83	27
1264	6	105	50
1430	7	146	45
1580	8	74	46
1864	9	278	222
2080	10	387	285
2330	11	564	220
2664	12	659	114
2848	13	686	100
3248	14	685	185
3531	15	673	39
3781	16	556	199
4131	17	556	550
4298	18	530	215
4448	19	75	189
4614	20	50	190
4881	21	246	176
5098	22	267	162
5348	23	641	129
5448	24	648	148
5581	25	695	165
5715	26	682	93
5965	27	663	24
6265	28	695	188
6415	29	677	239
6548	30	686	422
6782	31	680	860
6998	32	199	921
7215	33	74	924
7348	34	39	930
7514	35	67	224
7648	36	53	200
Duration	8332
