RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
43	1	432	128
360	2	299	102
527	3	54	441
659	4	80	456
776	5	92	366
1143	6	123	369
1409	7	88	377
1909	8	71	519
2293	9	83	493
2543	10	222	132
2776	11	499	178
2909	12	649	229
3193	13	894	441
3310	14	862	434
3660	15	69	464
3793	16	102	474
3876	17	74	483
4109	18	68	448
4626	19	88	452
4842	20	858	441
4976	21	836	434
5226	22	877	574
5443	23	871	408
5810	24	135	416
5910	25	61	430
6059	26	85	434
6759	27	113	441
7343	28	108	385
8026	29	135	554
8176	30	93	566
8359	31	277	586
8626	32	90	438
9109	33	109	435
9359	34	206	52
9559	35	275	36
Duration	9665
