RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
16	1	420	413
121	2	437	420
369	3	505	564
510	4		
758	5	455	545
1253	6	453	548
1483	7	730	553
1907	8	127	460
2101	9	110	477
4995	18	117	513
5294	19	104	460
5736	20	232	476
6036	21	583	490
6195	22	557	498
6529	23	424	516
7006	24	380	504
7376	25	130	491
7517	26	120	514
7940	28	150	407
8117	29	136	388
8346	30	124	323
8488	31	149	379
9020	32	131	387
9126	33	193	381
9444	34	108	378
9885	35	655	495
10098	36	676	428
10344	37	642	401
10748	38	673	408
12115	39	536	560
13419	41	86	188
13599	42	136	299
13959	43	123	213
14684	45	215	230
14984	47	508	435
15268	48	158	126
15652	49	113	237
16934	50	867	253
17873	51	506	441
19336	53	627	360
21774	54	689	335
25584	55	628	347
25886	56	693	326
26978	57	722	327
27253	58	731	548
28098	59	644	291
28393	60	786	512
28980	61	814	338
30255	62	776	345
30465	63	798	339
32899	64		
35171	65	729	518
Duration	35316
