RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
119	1	418	299
436	2	744	159
603	3	849	176
937	4	549	78
1253	5	684	149
1470	6	182	144
1603	7	63	147
1736	8	127	170
2070	9	171	189
2370	10	108	244
2820	11	99	298
3237	12	71	417
3570	13	93	533
3836	14	89	581
4470	15	107	547
4637	16	149	551
4870	17	289	548
5203	18	275	58
5436	19	363	43
5586	20	579	60
5886	21	686	55
6353	22	228	491
6503	23	110	538
6936	24	117	490
7220	25	664	51
7420	26	601	76
7703	27	759	90
7904	28	840	25
8004	29	843	45
8204	30	522	48
8554	31	556	45
8837	32	830	20
8970	33	830	37
9571	34	498	35
9804	35	275	306
9971	36	211	561
10204	37	65	558
10337	38	99	557
10487	39	95	524
10737	40	100	569
11087	41	78	500
11237	42	91	471
11487	43	73	591
11837	44	82	640
12203	45	94	445
12520	46	81	519
12853	47	86	567
12987	48	137	531
13187	49	264	531
13487	50	310	534
13670	51	274	530
13870	52	360	209
14003	53	355	147
14253	54	270	522
14703	55	195	536
14887	56	295	511
15120	57	290	211
15303	58	157	541
15520	59	118	544
15620	60	94	546
15770	61	259	528
16087	62	319	188
16587	63	331	97
16753	64	629	31
17020	65	321	78
17386	66	215	67
17570	67	325	45
17753	68	397	37
17987	69	939	217
18120	70	891	233
18271	71	894	172
18437	72	821	173
18954	73	877	162
19187	74	242	540
19371	75	355	168
19521	76	294	136
19837	77	267	134
20071	78	204	517
20187	79	227	504
20303	80	257	559
20670	81	641	94
20803	82	563	61
21137	83	908	51
21387	84	221	15
21637	85	305	37
Duration	21962
