RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
420	1	247	391
657	2	131	163
1140	3	94	77
1440	4	169	36
1640	5	173	54
1874	6	269	80
2857	7	339	64
3457	8	359	68
4173	9	403	71
4340	10	104	104
4774	11	122	160
5457	12	176	152
5673	13	139	152
6073	14	188	150
6390	15	225	150
6890	16	263	146
7546	17	114	171
8130	18	149	175
8431	19	184	178
8764	20	214	176
8947	21	118	209
9747	22	119	147
10247	23	126	105
10414	24	115	135
10847	25	175	146
11197	26	127	183
11630	27	189	177
11980	28	226	178
12597	29	302	180
13047	30	349	178
13230	31	126	195
13464	32	101	203
13997	33	687	414
14247	34	898	393
14497	35	868	520
14930	36	620	447
15181	37	306	506
15698	38	876	465
15931	39	940	404
16181	40	952	359
16532	41	912	321
16965	42	756	340
17248	43	378	387
17548	44	263	390
17865	45	151	528
18281	46	23	527
18414	47	76	534
18681	48	816	524
18914	49	887	531
19231	50	880	553
19381	51	627	538
19814	52	911	529
20081	53	881	525
20314	54	953	400
20547	55	948	344
21464	56	912	316
21947	57	605	317
22247	58	300	348
22764	59	347	406
23014	60	216	155
23414	61	673	391
23731	62	880	377
23914	63	425	402
24130	64	408	504
24630	65	428	514
24814	66	449	385
25047	67	800	364
25297	68	831	348
25830	69	877	342
25997	70	934	344
26264	71	854	341
26597	72	934	349
26864	73	838	350
27297	74	419	379
27614	75	300	394
27997	76	907	360
28947	77	854	473
29331	78	833	512
29498	79	816	354
29781	80	771	370
30081	81	220	391
30281	82	8	378
30430	83	81	399
30713	84	801	341
31047	85	842	354
31380	86	905	351
31580	87	938	356
31897	88	838	353
32113	89	853	509
32263	90	822	519
32647	91	869	344
32963	92	850	530
33213	93	822	524
33613	94	858	386
33813	95	901	388
34013	96	877	515
34197	97	840	373
34513	98	588	354
34763	99	448	364
35397	100	873	363
35646	101	158	515
35846	102	81	543
36314	103	115	562
36584	104	237	233
36767	105	112	178
Duration	37176
