RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
16	1	394	290
299	2	333	490
533	3	355	646
1134	4	703	206
1317	5	738	138
1484	6	105	42
1784	7	58	60
1967	8	124	574
2150	9	122	620
2284	10	118	614
2517	11	161	913
2867	12	254	565
3250	13	319	667
3367	14	309	712
3617	15	293	501
3917	16	45	510
4184	17	572	351
4350	18	524	333
4750	19	591	350
4967	20	641	348
5150	21	732	350
5350	22	851	339
5617	23	517	361
5867	24	419	889
6067	25	143	474
6234	26	42	471
6500	27	46	605
6883	28	287	479
7083	29	212	454
7350	30	61	586
7550	31	26	589
7967	32	15	604
8267	33	15	627
8367	34	11	623
8484	35	15	592
8667	36	79	100
8883	37	580	264
9100	38	759	165
9483	39	463	200
9667	40	549	561
10017	41	808	858
10283	42	903	722
10400	43	887	552
10733	44	218	543
10950	45	267	479
11267	46	360	534
11818	47		
11885	48	98	27
12118	49	269	469
12351	50	415	528
12568	51	758	534
12801	52	792	540
12984	53	672	543
13451	54	420	538
13618	55	224	451
13818	56	104	145
13985	57	113	25
14234	58	225	396
14651	59	311	476
14884	60	294	499
15184	61	227	439
15451	62	277	491
15701	63	372	532
16184	64	466	535
16384	65	767	546
16751	66	873	532
17068	67	342	530
17251	68	50	558
17534	69	20	570
17684	70	9	585
17918	71	6	611
18751	72	21	618
19239	73	280	477
19739	74	348	526
19922	75	297	497
20106	76	286	628
20356	77	273	474
20739	78	10	577
21039	79	268	482
21356	80	292	576
21606	81	635	369
21906	82	220	927
Duration	22077
