RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
3	1	532	110
320	2	400	220
470	3	236	276
670	4	145	124
920	5	142	69
1203	6	277	66
1437	7	245	78
1603	8	168	194
1920	9	127	54
2303	10	207	57
2537	11	303	53
2720	12	382	59
2953	13	391	94
3153	14	142	264
3370	15	155	345
3687	16	157	177
3970	17	292	175
4403	18	314	382
4870	19	95	389
5320	20	121	114
5503	21	136	73
5653	22	99	68
5903	23	144	74
6087	24	269	83
6420	25	314	93
6603	26	390	85
6803	27	302	94
7220	28	545	94
7320	29	567	87
7653	30	670	71
7903	31	639	85
8320	32	803	58
8703	33	800	28
9220	34	901	51
9520	35	671	381
9836	36	703	373
10186	37	187	49
10420	38	101	47
10620	39	154	421
10886	40	88	425
11053	41	100	462
11286	42	107	416
11486	43	147	178
12020	44	149	367
12270	45	141	354
12386	46	141	406
12570	47	134	156
12753	48	155	163
13120	49	296	162
13553	50	431	165
13770	51	358	422
14036	52	402	420
14420	53	416	425
14753	54	434	372
15153	55	422	416
15470	56	562	406
15670	57	551	227
15870	58	546	169
16003	59	524	159
16220	60	814	56
16420	61	909	16
16570	62	889	63
16736	63	383	434
17036	64	405	436
17403	65	626	155
17670	66	639	395
18053	67	709	408
18220	68	850	403
18403	69	604	325
18636	70	618	342
19136	71	580	398
19336	72	242	506
19536	73	530	494
19936	74	126	530
20470	75	86	481
20686	76	127	510
21053	77	138	536
21670	78	156	551
22419	81	126	339
22686	82	109	130
22869	83	146	150
23719	84	297	161
23919	85	205	410
24103	86	309	410
24353	87	289	95
24586	88	156	149
24936	89	313	147
25286	90	363	411
25519	91	354	110
25669	92	321	153
25936	93	558	125
26119	94	531	141
26369	95	527	404
26786	96	305	137
26903	97	513	133
27086	98	632	143
27336	99	608	149
27520	100	186	139
27686	101	285	149
28003	102	558	163
28170	103	521	152
28470	104	611	152
28703	105	586	419
28870	106	360	386
29136	107	304	335
29303	108	422	339
29470	109	144	202
29620	110	208	160
29769	111	273	166
30053	112	209	428
30336	113	114	410
30503	114	96	396
30886	115	90	466
31103	116	374	515
31303	117	411	507
31503	118	677	429
31819	119	565	635
31953	120	562	260
32236	121	277	300
32336	122	231	125
32619	123	167	149
32853	124	309	163
33019	125	153	151
33586	126	134	149
33869	127	169	159
34053	128	293	159
34319	129	505	143
34503	130	533	153
34770	131	607	164
Duration	34954
