RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	318	37
299	2	138	62
465	3	103	119
1098	4	354	122
1449	5	94	163
1632	6	109	113
1782	7	464	118
1982	8	739	119
2115	9	857	131
2648	10	139	46
2748	11	63	58
3065	12	83	29
3282	13	123	47
3498	14	182	66
3648	15	227	50
4032	16	286	45
4232	17	114	174
4365	18	107	180
4515	19	181	243
4615	20	167	268
5048	21	160	414
5465	22	160	398
5765	23	168	521
6298	24	138	257
6515	25	111	185
6715	26	400	197
7299	27	128	196
7398	28	134	216
Duration	7833
