RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
115	1	461	347
349	2	578	478
582	3	517	500
899	4	481	503
1182	5	283	849
1382	6	318	878
1532	7	132	904
1699	8	98	916
1882	9	96	873
2149	10	130	813
2615	11	226	795
2815	12	198	801
3065	13	251	782
3482	14	176	790
3748	15	105	784
4032	16	152	779
4382	17	208	787
4648	18	186	787
4832	19	106	793
5082	20	184	778
5365	21	267	775
5515	22	326	790
5698	23	108	829
5999	24	165	825
6232	25	233	827
6498	26	283	826
6682	27	307	829
6882	28	129	818
7315	29	186	862
7432	30	243	862
7732	31	289	853
8082	32	111	855
8348	33	92	857
8532	34	149	845
8982	35	110	868
9198	36	98	884
9581	37	86	905
9715	38	630	356
9898	39	678	308
10281	40	369	111
10565	41	575	386
10715	42	696	302
10932	43	768	478
11165	44	483	484
11315	45	387	125
11615	46	133	944
11798	47	204	893
12148	48	316	881
12331	49	561	384
12565	50	696	310
12848	51	363	140
13181	52	483	139
13398	53	736	301
13681	54	764	481
13981	55	476	514
14398	56	389	131
14715	57	685	221
14931	58	692	263
15181	59	696	284
15348	60	411	135
15615	61	403	109
15781	62	556	127
15981	63	479	275
16181	64	556	305
16431	65	770	518
16698	66	297	901
16848	67	192	894
17198	68	310	884
17415	69	305	896
17648	70	651	640
17831	71	544	645
18031	72	130	885
18248	73	83	894
18415	74	625	451
18631	75	390	158
18815	76	346	143
19098	77	360	142
19864	78	663	253
20014	79	688	287
20181	80	792	467
20364	81	787	489
20581	82	475	498
21164	83	594	799
21348	84	496	487
21514	85	468	515
22531	86	598	906
22698	87	725	460
22864	88	776	479
23064	89	698	273
23514	90	783	479
23881	91	416	139
24064	92	334	128
24564	93	663	374
24781	94	684	294
24981	95	470	445
25164	96	372	115
25397	97	344	120
26064	98	691	263
27031	99	483	467
27347	100	466	488
28014	101	718	489
28197	102	771	488
28747	103	672	258
28914	104	405	136
29114	105	349	128
29314	106	687	182
29797	107	692	443
30048	108	685	280
30265	109	483	497
30465	110	467	503
30848	111	775	490
31515	112	668	270
31715	113	359	151
32032	114	411	553
Duration	32138
