RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
67	1	413	49
251	2	415	160
451	3	432	212
617	4	49	319
851	5	191	551
1017	6	230	618
1217	7	79	578
1351	8	71	216
1617	9	659	241
1734	10	442	205
1884	11	239	121
2117	12	724	115
2351	13	648	116
2517	14	541	116
2717	15	597	120
3017	16	721	103
3167	17	649	116
3484	18	726	113
3684	19	827	92
3834	20	764	119
4001	21	877	103
4201	22	211	124
4400	23	157	127
4550	24	82	197
4850	25	419	234
5150	26	88	247
5484	27	75	291
5634	28	549	246
5900	29	75	289
6084	30	70	233
6284	31	93	292
6384	32	601	296
6584	33	643	293
7067	34	569	303
7300	35	646	295
7950	36	670	289
8217	37	806	280
8400	38	850	295
8684	39	546	338
8801	40	509	291
8918	41	541	292
9201	42	522	559
9351	43	493	613
9751	44	648	596
9884	45	623	608
10251	46	491	613
10601	47	530	353
10701	48	538	305
11534	49	608	278
11801	50	538	291
12201	51	618	306
12367	52	595	287
12934	53	635	289
13184	54	826	268
13450	55	855	280
13734	56	842	617
13901	57	752	602
14300	58	801	560
14450	59	838	289
14917	60	868	311
15284	61	905	322
15734	62	892	404
15951	63	912	442
16134	64	881	615
16217	65	890	587
16534	66	877	411
16784	67	805	297
16951	68	842	291
17451	69	479	323
17800	70	575	611
17934	71	619	602
18167	72	509	613
18534	73	742	556
18717	74	664	285
18934	75	812	282
19184	76	835	293
19467	77	696	287
19634	78	644	294
20084	79	358	259
20284	80	54	280
20416	81	79	290
20583	82	644	292
20850	83	658	303
22317	84	645	531
22500	85	631	605
22966	86	645	302
24966	87	620	665
25050	88	632	619
25233	89	752	609
25500	90	646	291
25750	91	670	295
25950	92	761	301
26200	93	649	301
27000	94	643	302
29766	95	649	297
32315	96	555	245
32468	97	636	272
32768	98	666	301
32969	99	649	625
34255	100	551	262
34339	101	584	264
34443	102	580	244
34626	103	685	249
34860	104	825	582
34995	105	876	616
35078	106	878	591
35278	107	738	564
35412	108	808	343
35528	109	805	278
35628	110	813	246
35895	111	841	302
36095	112	841	288
36462	113	589	287
37363	115	646	290
38063	116	532	240
38179	117	553	217
38496	118	635	427
38780	119	626	359
38946	120	877	336
39096	121	910	318
39513	122	840	296
39680	123	796	258
40130	124	580	233
40330	125	883	316
40963	126	367	270
41113	127	455	188
41296	128	399	205
41663	129	681	260
41913	130	436	570
42146	131	386	633
42396	132	655	446
42829	133	617	236
43381	134	662	373
43617	135	676	591
43867	136	629	603
44266	137	628	251
44400	138	643	283
44833	139	652	585
45216	140	636	301
45366	141	650	286
45800	142	607	378
Duration	46285
