RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
509	1	409	436
1659	2	662	75
1843	3	867	358
2059	4	836	315
2276	5	916	303
2559	6	933	154
2776	7	920	167
3059	8	236	194
3343	9	141	182
3593	10	198	69
3776	11	90	69
4026	12	116	81
4126	13	180	70
4293	14	178	60
4509	15	241	51
4793	16	248	80
5143	17	289	94
5376	18	301	88
5526	19	298	74
5826	20	301	72
6026	21	581	365
6309	22	434	434
6526	23	942	510
6809	24	915	378
7159	25	807	588
7393	26	560	596
7693	27	901	316
8626	28	931	219
9059	29	214	194
9226	30	114	178
9526	31	124	356
9743	32	101	357
10243	33	97	336
10476	34	107	136
10643	35	119	143
11026	36	818	31
11443	37	757	18
11659	38	838	7
11943	39	661	24
12543	40	808	22
12793	41	150	214
13043	42	111	187
13259	43	106	179
13459	44	97	294
13726	45	738	22
13976	46	829	24
Duration	14189
