RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
962	1	882	273
2578	2	149	224
3780	3	112	215
5031	4	289	121
7615	5	440	311
7965	6	844	277
8199	7	888	273
8849	8	335	407
9149	9	342	407
9649	10	308	235
9799	11	346	222
10066	12	387	244
10332	13	316	253
10866	14	375	381
13366	15	122	505
13500	16	164	538
13600	17	235	519
13950	18	235	508
14183	19	121	479
16776	20	124	500
17227	21	147	441
17410	22	131	289
18212	23	126	522
18612	24	113	480
18895	25	119	502
19746	26	117	463
19962	27	121	490
20496	28	153	148
20896	29	134	173
21496	30	147	490
21679	31	146	475
22229	32	183	424
24197	33	203	194
24447	34	197	199
24997	35	222	475
25580	36	217	485
26547	37	196	168
26714	38	182	187
27164	39	196	494
28631	40	363	239
30915	41	243	158
31550	42	217	475
32900	43	151	195
34768	44	872	190
34951	45	891	221
35201	46	880	209
35401	47	269	108
35535	48	264	110
35918	49	142	217
36051	50	123	202
36368	51	133	224
36501	52	174	533
36834	53	170	491
36951	54	191	509
37034	55	185	489
38284	56	97	481
38451	57	91	495
38551	58	98	507
38751	59	123	467
38868	60	130	487
39301	61	121	203
40218	62	127	498
40985	63	106	197
41635	64	123	192
42018	65	113	182
42218	66	125	204
42368	67	122	199
42801	68	131	185
43235	69	138	522
43951	70	138	201
44185	71	119	207
44818	72	141	216
45368	73	153	198
45718	74	136	218
46218	75	137	204
46735	76	175	506
47051	77	178	493
48418	78	172	218
48868	79	174	177
49985	80	171	494
50168	81	181	487
50435	82	195	489
50768	83	191	489
51218	84	198	507
51535	85	197	510
52669	86	175	226
52886	87	187	206
53169	88	189	219
53403	89	209	168
53903	90	198	212
54136	91	196	208
54786	92	208	484
55603	93	233	485
55869	94	244	471
56403	95	217	209
57436	96	352	252
57969	97	372	239
58436	98	351	255
58870	99	124	209
59236	100	117	202
60239	101	146	171
61356	102	148	457
61906	103	111	499
62723	104	121	205
63106	105	116	211
64006	106	124	196
66330	107	150	504
66764	108	154	170
67097	109	126	204
67397	110	156	444
68331	111	138	191
68697	112	146	218
68814	113	141	190
68947	114	146	178
69247	115	175	169
69814	116	185	190
69897	117	164	194
70714	118	182	188
71581	119	177	494
71914	120	203	490
72264	121	186	484
72781	122	156	502
73164	123	163	497
74081	124	163	155
74598	125	203	198
74931	126	192	209
75348	127	231	209
75847	128	223	515
75981	129	230	526
76365	130	704	520
76915	131	892	470
Duration	78002
