RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
11	1	427	242
311	2	567	267
711	3	829	445
895	4	700	81
1128	5	666	108
1311	6	414	90
1494	7	319	61
1728	8	382	58
2078	9	345	68
2428	10	403	69
2711	11	458	72
2811	12	481	77
3028	13	113	66
3311	14	567	85
3594	15	753	103
3744	16	806	98
3878	17	787	107
4161	18	816	98
4878	19	905	95
5594	20	887	90
6011	21	534	381
6294	22	599	488
6444	23	563	498
6594	24	535	501
7744	25	633	302
7861	26	598	300
8111	27	682	377
8344	28	303	343
8761	29	97	511
8944	30	691	447
9178	31	564	444
9348	32	843	442
9877	33	206	618
10010	34	593	441
10310	35	535	497
10410	36	522	484
10726	37	534	500
10907	38	511	495
11034	39	539	491
11434	40	837	158
11634	41	896	91
12088	42	573	466
12288	43	537	480
12840	44	810	141
12968	45	790	108
13241	46	817	88
13783	47	912	82
14133	48	537	554
Duration	14825
