RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
2212	1	99	292
3139	2	107	320
11492	3	25	630
11743	4	168	872
11843	5	149	900
12059	6	346	831
12310	7	455	841
12560	8	366	887
12893	9	402	905
13360	10	431	924
13660	11	516	905
14060	12	491	490
14176	13	510	381
14426	14	508	454
14543	15	418	470
14761	16	337	447
14928	17	332	471
15111	18	327	488
15561	19	487	459
15744	20	499	312
15911	21	445	146
16161	22	516	738
16394	23	501	784
16527	24	339	770
16761	25	332	802
16961	26	305	790
17427	27	503	747
17894	28	477	564
18011	29	467	600
18244	30	339	556
18527	31	334	527
19350	32	334	771
19617	33	333	795
19967	34	222	97
20300	35	76	56
20400	36	47	46
20750	37	263	167
21183	38	155	944
21467	39	285	935
21950	40	290	473
23019	41		
23453	42	375	115
23919	43	464	110
24219	44	403	246
24319	45	507	359
24486	46	509	436
24686	47	355	468
24969	48	342	460
25469	49	355	894
26002	50	328	698
26136	51	331	647
26352	52	323	631
26569	53	328	577
27002	54	340	612
27219	55	461	616
27402	56	519	608
27552	57	518	780
27869	58	330	800
28436	59	350	797
28736	60	363	793
Duration	29178
