RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
4	1	318	199
304	2	562	226
538	3	572	174
755	4	680	168
1038	5	576	325
1204	6	575	284
1488	7	854	185
1738	8	864	145
1922	9	785	154
2272	10	914	159
2772	11	795	153
3888	12	826	155
4688	13	911	220
5022	14	918	185
6088	15	917	148
6605	16	883	469
6938	17	679	522
7088	18	539	453
7338	19	501	392
7555	20	614	396
7738	21	534	327
7938	22	526	293
8155	23	522	180
8421	24	641	169
8721	25	583	171
9022	26	801	163
Duration	9907
