RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
5	1	313	393
322	2	305	522
505	3	100	588
738	4	141	115
938	5	545	160
1122	6	789	130
1339	7	572	215
1489	8	117	75
1655	9	178	66
1872	10	125	5
2072	11	262	514
2256	12	256	480
2422	13	324	498
2655	14	530	554
2889	15	461	536
3039	16	575	530
3439	17	343	500
3605	18	192	304
3805	19	155	12
4039	20	241	439
4672	21	156	22
4955	22	247	477
5139	23	325	501
5389	24	222	680
5589	25	232	621
5805	26	249	613
6139	27	147	598
6758	28	61	585
7158	29	227	671
7492	30	219	616
7642	31	229	599
12067	32	227	616
13205	33	298	491
13288	34	315	515
13457	35	287	503
13958	36	592	348
14292	37	798	324
14492	38	703	464
14692	39	859	308
15059	40	483	335
15492	41	155	387
15642	42	164	59
15775	43	143	33
16159	44	145	566
16292	45	155	604
17980	46	206	763
18384	47	209	727
18750	48	197	605
19050	49	253	614
19433	50	248	899
19716	51	240	627
19883	52	248	673
23233	53	206	609
23555	54	201	732
23822	55	206	700
24138	56	197	727
24322	57	198	758
24821	58	205	799
24972	59	228	819
Duration	25214
