RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
463	1	206	89
597	2	172	120
763	3	149	113
930	4	142	130
1230	5	197	127
1881	6	97	193
2015	7	3	285
2298	8	62	288
2532	9	67	561
2816	10	77	730
3083	11	68	688
3350	12	58	616
3683	13	65	586
4033	14	54	511
4400	15	78	515
4699	16	167	522
4949	17	142	526
5199	18	191	521
5449	19	173	511
5849	20	199	514
6116	21	167	516
6399	22	169	519
6566	23	151	519
6766	24	355	521
7333	25	464	526
7733	26	385	514
8050	27	390	311
8233	28	394	37
9700	30	372	508
10267	31	357	524
10700	32	113	522
10967	33	74	520
11200	34	357	519
11283	35	356	533
11517	36	369	514
11717	37	186	528
12067	38	353	533
12283	39	396	33
12617	40		
13217	43		
13367	44	405	12
13500	45	369	570
13833	46	362	524
14217	47	372	493
14500	48	359	533
14700	49	353	527
14950	50	347	519
15150	51	372	411
15400	52	416	116
15633	53	405	522
15883	54	463	522
16783	55	230	33
16983	56	271	80
17450	57	287	87
17617	58	412	555
17717	59	407	533
18384	60	426	546
18684	61	339	534
19100	62	327	537
19284	63	304	543
19584	64	141	542
20267	65	111	543
25034	74	351	524
25284	75	348	576
25550	76	318	548
25867	77	357	587
26017	78	364	570
26217	79	314	541
26517	80	235	84
26734	81		
27200	82	290	74
27450	83	315	547
27800	84	99	538
28017	85	26	537
28217	86	80	518
28467	87	386	511
28733	88	390	222
29017	89	405	12
29719	90	410	555
29886	91	374	543
30072	92	350	537
30789	93	386	521
Duration	31696
