RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
5	1	360	399
138	2	182	297
371	3	179	65
738	4	146	58
904	5	93	52
1571	6	173	106
1871	7	143	101
2271	8	76	81
2938	9	60	66
3054	10	81	71
3488	11	177	113
3788	12	167	128
3938	13	158	453
4254	14	124	685
4488	15	145	925
4871	16	406	847
5271	18	180	39
5438	19	163	31
5588	20	301	23
6088	21	350	37
6571	22	285	14
7154	23	102	13
7771	24	154	42
7971	25	157	90
8437	26	155	95
8621	27	139	80
8737	28	73	71
9354	29	89	82
9637	30	224	87
9804	31	167	61
10271	32	176	81
10521	33	226	98
10671	34	184	208
10837	35	177	164
11004	36	144	502
11437	37	140	776
11854	38	144	942
11987	39	136	775
12187	40	163	130
12304	41	170	72
12837	42	146	909
13404	43	79	112
13571	44	82	84
15287	45	170	59
15521	46	365	30
15704	47	104	54
Duration	15760
