RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
467	1	341	430
672	2	409	398
889	3	396	360
1122	4	392	746
1372	5	495	746
2022	6	493	423
2455	7	577	424
2805	8	280	663
2988	9	209	670
3288	10	177	666
3605	11	196	542
3855	12	215	455
4022	13	738	200
4172	14	792	158
4389	15	754	83
4705	16	732	91
4989	17	747	299
5239	18	759	260
5422	19	730	253
5889	20	754	226
6056	21	753	137
6939	22	746	104
7089	23	765	80
7456	24	786	72
7589	25	830	60
7906	26	738	75
8373	27	746	119
8523	28	783	85
8923	29	748	262
9489	30	780	256
9656	31	810	254
10023	32	746	340
10539	33	747	158
10689	34	754	102
10823	35	742	80
11273	36	789	71
11506	37	736	105
12323	38	436	383
12639	39	398	735
12773	40	496	756
13123	41	467	769
13389	42	306	853
13606	43	277	839
13889	44	510	903
14073	45	529	896
14456	46	484	784
14689	47	492	763
14923	48	516	753
15173	49	471	758
15456	50	502	759
15739	51	530	754
15939	52	288	825
16623	53	260	839
16889	54	328	843
17522	55	285	836
17839	56	317	836
18456	57	482	774
18740	58	446	640
19057	59	422	651
19340	60	462	646
19573	61	480	772
19890	62	295	848
20056	63	275	830
20290	64	300	832
20473	65	261	849
20740	66	305	861
21073	67	285	863
21523	68	307	859
21790	69	337	840
22307	70	477	765
22657	71	519	756
22990	72	618	347
23123	73	312	385
23356	74	402	179
23556	75	367	185
23790	76	209	607
24057	77	715	615
24306	78	720	224
24456	79	747	173
24690	80	744	122
25307	81	365	715
25540	82	767	183
25723	83	752	150
26440	84	341	878
26657	85	495	884
26806	86	486	719
26973	87	458	683
27140	88	468	760
27256	89	285	836
28123	90	253	842
29056	91	252	848
29756	92	316	836
30040	93	257	834
30256	94	301	820
30623	95	249	837
30823	96	269	837
31523	97	305	852
31923	98	329	852
Duration	32357
