RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
52	1	69	296
485	2	136	347
602	3	148	369
785	4	146	388
1069	5	137	419
1861	6	17	398
2563	7	93	102
2848	8	187	125
2982	9	34	68
3848	10	99	44
4586	11	78	113
4719	12	46	119
4952	13	146	117
5421	14	166	151
6324	15	169	875
6908	16	140	923
7675	17	145	141
8143	18	164	113
8361	19	117	58
8929	20	38	114
9465	21	179	132
10267	22	108	353
10468	23	109	448
10534	24	111	288
10684	25	71	123
10768	26	60	86
11268	27	173	371
11502	28	175	363
11719	29	177	383
11885	30	150	423
12202	31	171	468
12735	32	156	571
12952	33	163	589
13519	34	168	713
13802	35	160	763
14052	36	170	794
14369	37	145	752
14802	38	181	842
14969	39	175	879
15236	40	166	826
15469	41	162	845
15735	42	186	58
16420	43	133	97
16971	44	62	99
17405	45	66	93
18344	46	67	121
18494	47	62	102
19271	48	65	130
19978	49	52	120
20837	50	78	141
21089	51	45	145
21306	52	68	133
21523	53	70	152
22028	54	432	106
22228	55	300	48
22395	56	268	57
22711	57	88	104
23044	58	323	71
23228	59	304	110
23461	60	276	67
23594	61	284	54
23744	62	298	74
23961	63	273	46
24144	64	272	36
24478	65	261	46
24644	66	257	21
24727	67	260	38
24827	68	296	24
25211	69	72	29
25344	70	76	40
25461	71	57	31
25728	72	95	32
26011	73	81	63
26111	74	73	76
26361	75	149	142
26511	76	151	126
26678	77	219	134
26894	78	194	139
27478	79	58	124
27911	80	62	124
28927	81	82	57
29161	82	69	26
29427	83	48	167
29561	84	53	141
29861	85	60	126
Duration	30954
