RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
68	1	433	431
285	2	455	304
451	3	570	165
651	4	592	153
1035	5	619	83
1218	6	486	66
1468	7	536	66
1885	8	340	60
2085	9	140	62
2351	10	133	19
2551	11	221	4
2868	12	562	73
3518	13	765	127
3802	14	708	130
4269	15	665	71
4486	16	534	63
4736	17	727	111
5052	18	737	146
5336	19	654	68
5569	20	743	278
5669	21	725	175
5802	22	701	154
6019	23	656	594
6302	24	537	481
6419	25	565	112
6569	26	658	61
6852	27	506	45
7019	28	531	54
7302	29	620	117
7486	30	576	111
7702	31	562	130
8019	32	640	123
8486	33	663	146
8652	34	714	156
8819	35	652	204
9052	36	598	230
9686	37	121	241
10086	38	114	158
10452	39	615	142
10652	40	151	197
10985	41	557	212
11219	42	608	234
11719	43	125	207
12136	44	110	250
12502	45	601	110
12686	46	250	69
12902	47	296	61
13119	48	322	68
13252	49	182	59
13369	50	135	58
13702	51	123	36
13819	52	232	75
14002	53	138	231
14186	54	613	147
14452	55	606	129
14769	56	619	171
14986	57	602	236
15736	58	166	237
15902	59	99	250
16169	60	620	202
16436	61	604	127
Duration	16535
