RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
10	1	145	406
110	2	372	134
460	3	358	403
610	4	640	44
1044	5	567	372
1244	6	521	336
1510	7	278	312
1693	8	198	69
1943	9	164	67
2160	10	93	85
2410	11	116	60
2644	12	79	59
3760	13	101	63
4077	14	163	71
4327	15	228	65
4710	16	286	69
5127	17	305	95
5327	18	177	351
5560	19	104	406
5677	20	106	347
5893	21	136	193
6127	22	743	17
6293	23	718	45
6510	24	910	33
6660	25	874	67
6994	26	719	401
7177	27	822	375
7544	28	847	534
7811	29	888	561
8177	30	809	328
8527	31	236	259
8744	32	133	173
9027	33	230	189
9277	34	103	182
9543	35	107	164
9727	36	107	385
10327	37	106	397
10577	38	115	386
10910	39	592	47
11143	40	640	38
11393	41	725	29
11910	42	105	185
12660	43	815	54
13094	44	359	210
Duration	13332
