RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
6	1	455	300
106	2	377	379
356	3	388	404
523	4	160	354
806	5	460	588
1023	6	448	666
1406	7	377	169
1673	8	359	130
1906	9	74	117
2173	10	144	115
2623	11	89	344
2756	12	43	310
3239	13	76	119
3656	14	454	567
3923	15	477	628
4089	16	489	394
4472	17	816	488
4689	18	907	486
4873	19	896	496
5039	20	504	175
5189	21	383	122
5373	22	66	75
5856	23	474	426
6173	24	887	487
6606	25	77	102
6739	26	79	64
6922	27	153	68
7339	28	206	68
7606	29	287	81
8022	30	219	79
8406	31	65	64
8689	32	121	66
8872	33	181	81
9172	34	325	74
9372	35	377	86
9622	36	412	242
9772	37	98	238
9956	38	87	161
10456	39	172	178
10689	40	89	201
10922	41	134	205
11106	42	488	394
11539	43	106	157
11839	44	204	177
12022	45	47	182
12222	46	95	321
12522	47	370	326
12722	48	419	669
12906	49	457	677
13022	50	459	701
13106	51	426	700
13322	52	422	708
13539	53	467	693
13822	54	421	709
14222	55	467	701
14522	56	510	699
15089	57	890	617
15205	58	900	612
15339	59	912	549
15555	60	924	238
15822	61	746	167
15939	62	701	128
16355	63	877	227
16605	64	853	273
17534	65	279	341
17624	66	76	326
18009	67	360	327
18260	68	878	321
18493	69		
18543	70	178	716
18643	71	110	729
18843	72	186	728
19010	73	226	732
19243	74	405	371
19443	75	257	188
19959	76	94	730
20159	77	435	397
20609	78	101	142
20826	79	157	136
21076	80	108	162
21476	81	239	136
21859	82	98	137
22743	83	104	170
22976	84	158	126
23243	85	100	127
23759	86	81	143
24159	87	129	149
24426	88	94	144
24959	89	244	120
25226	90	225	204
25793	91	87	195
26076	92	412	206
26259	93	403	210
27026	94	379	185
27142	95	433	197
27342	96	397	155
27676	97	493	195
27992	98	833	440
28226	99	834	443
28443	100	404	190
28626	101	364	211
28842	102	660	220
29092	103	679	179
29242	104	645	144
29609	105	789	387
30126	106	503	401
30426	107	354	398
30809	108	217	394
31342	109	383	440
31709	110	220	369
31926	111	62	314
32326	112	60	122
32475	113	102	124
32659	114	151	135
32859	115	379	159
33109	116	691	177
33292	117	168	129
33492	118	115	125
33625	119	94	127
33859	120	166	129
34142	121	140	125
34359	122	237	121
34792	123	186	122
35259	124	112	145
35659	125	98	139
35975	126	155	128
36442	127	106	135
36675	128	87	143
37009	129	90	185
37242	130	225	204
37692	131	105	177
38075	132	97	147
38692	133	150	137
39625	134	152	75
39925	135	239	75
40075	136	94	158
Duration	40321
