RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
406	1	381	332
576	2	292	218
709	3	277	245
843	4	239	263
1043	5	354	420
1193	6	350	454
1326	7	681	337
1643	8	681	317
1776	9	655	304
2260	10	728	255
2743	11	627	193
2993	12	647	176
3310	13	743	303
3543	14	775	282
3960	15	714	335
4226	16	716	375
4610	17	787	303
5260	18	713	377
6043	19	726	316
6260	20	832	355
6493	21	809	358
6677	22	874	441
6843	23	861	498
7160	24	850	374
7643	25	839	344
7893	26	780	334
8512	27	769	315
8849	28	676	340
9233	29	686	295
9583	30	651	269
9966	31	650	211
10166	32	802	416
10349	33	856	516
10666	34	732	272
10883	35	673	220
11216	36	644	193
11533	37	689	182
11899	38	702	195
12183	39	714	222
12433	40	649	312
12733	41	645	340
12833	42	702	404
14085	43	771	329
14389	44	841	364
14739	45	765	328
14939	46	691	396
15439	47	765	312
15705	48	478	492
15889	49	337	548
16155	50	758	318
16422	51	523	307
16639	52	208	205
16805	53	223	536
17022	54	165	603
17205	55	207	246
17372	56	120	114
17871	57	91	100
18205	58	473	172
18405	59	603	287
18705	60	297	500
Duration	18771
