RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
152	1		
353	2	500	125
503	3	495	150
637	4	414	204
820	5	706	182
1020	6	665	173
1254	7	189	84
1437	8	107	97
1620	9	95	68
1954	10	358	148
2253	11	604	187
2420	12	558	201
2720	13	478	146
2937	14	507	131
3104	15	708	164
3387	16	753	194
3554	17	805	288
3837	18	132	79
4004	19	101	52
4204	20	159	87
4604	21	167	70
4887	22	123	82
5037	23	230	231
5221	24	235	269
5421	25	706	248
5604	26	730	243
5804	27	802	288
6254	28	740	223
6637	29	339	123
6855	30	831	290
7205	31	654	206
7405	32	696	202
7622	33	778	302
7788	34	812	290
8172	35	878	329
8306	36	840	335
8389	37	770	334
8572	38	695	365
9172	39	682	310
9372	40	758	295
9556	41	633	311
9922	42	831	452
10089	43	848	511
10389	44	861	366
10605	45	853	351
10856	46	876	370
10989	47	891	389
11172	48	693	223
11422	49	720	243
11689	50	642	281
11839	51	645	323
12206	52	663	277
12406	53	644	254
12739	54	537	288
13156	55	641	331
13439	56	533	276
13622	57	542	288
13822	58	768	339
14005	59	771	316
14356	60	692	385
14606	61	821	361
14789	62	795	356
15022	63	848	362
15222	64	777	352
15456	65	826	352
15689	66	855	374
15922	67	868	383
16439	68	878	403
16705	69	864	447
16989	70	843	522
17205	71	669	600
17422	72	597	572
17655	73	747	352
17872	74	694	384
18039	75	642	320
18405	76	771	227
18655	77	812	192
18855	78	570	428
19105	79	568	554
19338	80	299	488
19605	81	567	570
19889	82	185	394
20022	83	119	170
20188	84	160	121
20371	85	722	336
20538	86	675	305
20905	87	126	121
21321	88	86	72
21655	89	147	119
21888	90	187	115
22205	91	125	144
22371	92	108	116
22755	93	145	114
23005	94	171	116
23155	95	197	116
23338	96	745	288
23571	97	784	271
23738	98	796	320
24038	99	721	375
Duration	24555
