RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
3	1	396	229
303	2	432	368
469	3	111	181
719	4	464	424
936	5	833	253
1137	6	888	193
1420	7	859	272
1787	8	905	224
2120	9	152	222
2369	10	117	168
2570	11	141	179
2737	12	125	166
3036	13	138	181
3503	14	163	258
3687	15	816	340
3820	16	836	344
4037	17	226	32
4205	18	108	71
4522	19	131	287
4722	20	128	259
4905	21	126	190
5138	22	122	153
5622	23	110	44
5838	24	118	74
6022	25	123	190
6406	26	881	244
6639	27	870	523
6972	28	819	525
7222	29	743	522
7489	30	848	226
8274	31	906	234
8474	32	847	219
8907	33	851	422
9074	34	842	497
9790	35	835	263
10040	36	848	502
10524	37	844	348
10874	38	269	203
11040	39	145	318
11190	40	119	562
11423	41	95	539
Duration	12203
